player_id,o_rapm,d_rapm,net_rapm,possessions,end_season,start_season,stint_years
1627884,-1.0802749531082898,-0.06532453658350504,-1.0149504165247847,11250.799999999994,2019,2017,2017-2019
1627885,-0.40041176517340704,-1.224443915976861,0.8240321508034539,9550.3,2019,2017,2017-2019
1627936,-0.11555273645753326,-3.2817640521117006,3.1662113156541674,9608.199999999977,2019,2017,2017-2019
1627988,0.3012553891325807,-0.43302556673268977,0.7342809558652705,1538.6000000000024,2019,2017,2017-2019
1628021,0.021970315455358994,-1.6232744124757492,1.6452447279311082,11888.700000000039,2019,2017,2017-2019
1628035,-0.8040260964034537,0.8548715018074491,-1.6588975982109027,7019.899999999968,2019,2017,2017-2019
1628365,-0.6456022808200852,0.7093281400312772,-1.3549304208513624,11062.200000000028,2019,2017,2017-2019
1628366,-0.5192784292163485,-0.9938119672769026,0.4745335380605541,22464.80000000026,2019,2017,2017-2019
1628367,-2.264863253846506,-0.2569159081812909,-2.0079473456652153,18494.100000000217,2019,2017,2017-2019
1628368,0.021941308911412157,0.6438969588417323,-0.6219556499303202,26126.900000000474,2019,2017,2017-2019
1628369,1.7570400644538757,-1.0620966923066153,2.819136756760491,29052.40000000046,2019,2017,2017-2019
1628370,-1.1277459770360425,1.5642209449263498,-2.6919669219623925,13537.100000000095,2019,2017,2017-2019
1628371,-1.38088432976111,-0.6718013287233336,-0.7090830010377763,14201.70000000008,2019,2017,2017-2019
1628372,-1.8194451800123854,0.7515799254660911,-2.5710251054784763,16606.300000000076,2019,2017,2017-2019
1628373,-0.8690781961645343,-1.2101403066080594,0.3410621104435251,15526.600000000084,2019,2017,2017-2019
1628374,0.027976120128490763,0.8471951769207795,-0.8192190567922888,21179.40000000026,2019,2017,2017-2019
1628378,1.0508094150373621,0.6975930978969104,0.35321631714045176,30906.00000000061,2019,2017,2017-2019
1628379,1.366827318283115,0.11246069518585375,1.2543666230972612,15302.700000000099,2019,2017,2017-2019
1628380,1.6256053840383753,-0.15534549667896871,1.780950880717344,10873.999999999996,2019,2017,2017-2019
1628381,-1.2776568363064864,-0.7777469161797232,-0.49990992012676316,21178.30000000027,2019,2017,2017-2019
1628382,0.04244963683055714,0.8274752964314543,-0.7850256596008972,17145.300000000178,2019,2017,2017-2019
1628384,0.09448656184775739,-0.3548159011293293,0.4493024629770867,20318.700000000255,2019,2017,2017-2019
1628385,-0.8867200819835618,1.386549002867582,-2.273269084851144,6326.799999999982,2019,2017,2017-2019
1628386,-0.7122833956519885,-0.49220262085415317,-0.22008077479783533,22631.00000000028,2019,2017,2017-2019
1628388,-1.557194857280514,0.24161169772585547,-1.7988065550063697,4993.999999999993,2019,2017,2017-2019
1628389,0.10997298495017323,-0.45140761787730077,0.561380602827474,22790.600000000373,2019,2017,2017-2019
1628390,-0.43426876785846696,1.619129671650078,-2.053398439508545,16357.000000000104,2019,2017,2017-2019
1628391,-1.4728386676686636,-1.1183042254034146,-0.354534442265249,5606.199999999965,2019,2017,2017-2019
1628392,-0.3402161779481571,-3.1559336357910603,2.8157174578429034,2097.6000000000017,2019,2017,2017-2019
1628393,-0.9082862600344108,-0.1641956369882261,-0.7440906230461848,3568.799999999995,2019,2017,2017-2019
1628394,-0.5237220248697391,0.5574400796985368,-1.0811621045682758,1897.2000000000014,2019,2017,2017-2019
1628395,-0.30620648046355115,-0.4676580817543516,0.16145160129080044,7802.7999999999565,2019,2017,2017-2019
1628396,1.3463102045466282,0.15108149824128422,1.195228706305344,3063.4999999999995,2019,2017,2017-2019
1628397,-1.0306302275632384,0.856496355006887,-1.8871265825701253,5027.6999999999825,2019,2017,2017-2019
1628398,-0.030262124747682223,0.16607457951074298,-0.1963367042584252,26629.600000000457,2019,2017,2017-2019
1628400,-2.2681261162640114,-0.23771054024125726,-2.030415576022754,11240.200000000024,2019,2017,2017-2019
1628401,0.4767233253871279,-0.9221297140135571,1.398853039400685,14505.00000000007,2019,2017,2017-2019
1628402,0.03738164972926203,1.0988646453574558,-1.0614829956281937,8728.299999999985,2019,2017,2017-2019
1628403,-2.6944075272758115,-1.1873516393438468,-1.5070558879319647,2752.4,2019,2017,2017-2019
1628404,-0.29712632693177315,-0.24855063102775235,-0.048575695904020805,21158.900000000256,2019,2017,2017-2019
1628405,-2.463089050396886,-0.8781754332005867,-1.5849136171962992,1562.4000000000017,2019,2017,2017-2019
1628407,-0.2205109413942633,-0.8917984523258526,0.6712875109315893,8814.699999999975,2019,2017,2017-2019
1628408,1.3257647146665792,1.839283566608759,-0.5135188519421798,1819.5000000000005,2019,2017,2017-2019
1628409,4.222328300350922,-0.8475145034324841,5.0698428037834065,926.7000000000002,2019,2017,2017-2019
1628410,-1.2289738605338905,0.8899322879345353,-2.118906148468426,2688.799999999999,2019,2017,2017-2019
1628411,-0.9732306253159002,-0.7412153984035311,-0.2320152269123691,13040.800000000041,2019,2017,2017-2019
1628412,-0.34700974891846226,0.3119652026072475,-0.6589749515257097,6223.699999999972,2019,2017,2017-2019
1628413,-1.4150618205416363,-0.7333912164667489,-0.6816706040748874,2985.899999999998,2019,2017,2017-2019
1628414,-2.386994403529362,-0.8486274035911572,-1.5383669999382048,6386.399999999966,2019,2017,2017-2019
1628415,-0.15880844403876487,-0.08351301408485744,-0.07529542995390744,19516.300000000203,2019,2017,2017-2019
1628416,0.39394903894154376,0.8163486408677848,-0.42239960192624104,6974.099999999951,2019,2017,2017-2019
1628417,-1.508298906201779,-0.8838207529578178,-0.6244781532439613,1766.1000000000022,2019,2017,2017-2019
1628418,-0.8770291375004102,1.5652066946783745,-2.4422358321787847,11592.60000000003,2019,2017,2017-2019
1628420,0.8131506005770015,-0.458906534754594,1.2720571353315955,14743.300000000107,2019,2017,2017-2019
1628422,-0.3740409242906933,-0.24053543788568615,-0.13350548640500715,13775.600000000035,2019,2017,2017-2019
1628424,-1.7367453704632794,3.9056457278222223,-5.6423910982855014,2595.6000000000026,2019,2017,2017-2019
1628425,-2.2498085531291308,-0.41504491419006906,-1.8347636389390618,10892.200000000032,2019,2017,2017-2019
1628432,-3.369634573383386,-0.3670273078161539,-3.0026072655672325,1224.2000000000014,2019,2017,2017-2019
1628436,0.038048454757135544,-0.35696794471149357,0.3950163994686291,6830.899999999976,2019,2017,2017-2019
1628439,-1.6340216258372473,0.7474794875148983,-2.3815011133521455,1107.4,2019,2017,2017-2019
1628443,2.0613863636376157,1.4169581445655814,0.6444282190720343,2638.7999999999993,2019,2017,2017-2019
1628449,-0.27511724055619946,-0.19764342766235637,-0.07747381289384309,4182.199999999994,2019,2017,2017-2019
1628455,0.777522439549651,-1.797768173279847,2.575290612829498,2962.4999999999977,2019,2017,2017-2019
1628462,1.748922018714776,1.0764206909679095,0.6725013277468666,5348.399999999984,2019,2017,2017-2019
1628463,0.1376078440749345,0.6643191381666526,-0.526711294091718,2320.8000000000034,2019,2017,2017-2019
1628464,-0.7519524362448186,-1.2472903064416356,0.4953378701968171,13912.500000000044,2019,2017,2017-2019
1628467,-0.6141080712339025,-0.854534734619435,0.24042666338553242,18802.30000000019,2019,2017,2017-2019
1628469,1.6002685533331855,0.7349638882559013,0.8653046650772842,4689.29999999999,2019,2017,2017-2019
1628470,-0.6859649413703038,1.63786576741335,-2.323830708783654,13025.900000000069,2019,2017,2017-2019
1628476,-1.8974380561173279,0.7467997568851599,-2.644237813002488,1629.9000000000026,2019,2017,2017-2019
1628495,0.6175654116334863,-0.9383353793798672,1.5559007910133535,502.9999999999999,2019,2017,2017-2019
1628499,-4.166672039950254,-0.35287571309036087,-3.813796326859893,699.2,2019,2017,2017-2019
1628503,1.2260911101762253,-1.5313905801203163,2.7574816902965416,1110.8000000000002,2019,2017,2017-2019
1628510,-4.220875326504474,1.9023691457155874,-6.123244472220061,865.9000000000002,2019,2017,2017-2019
1628513,-0.11677923363251565,-0.7925843144041352,0.6758050807716196,548.3000000000001,2019,2017,2017-2019
1628515,-0.47542307157724406,-1.5530868168333594,1.0776637452561153,2258.1000000000035,2019,2017,2017-2019
1628518,3.2494385031209183,-0.4550280855083068,3.704466588629225,589.1999999999999,2019,2017,2017-2019
1628537,-3.4440336047433577,-1.7430265940541743,-1.7010070106891835,560.0999999999998,2019,2017,2017-2019
1628539,3.5542357353300975,-3.1216561469863833,6.675891882316481,837.5999999999996,2019,2017,2017-2019
1628681,-1.3696348864142946,1.585375344568216,-2.9550102309825106,1156.4000000000008,2019,2017,2017-2019
1628959,0.43038452515189796,-0.14705976321682437,0.5774442883687223,514.9,2019,2017,2017-2019
1628960,-1.8994765402440787,2.8722577102679114,-4.77173425051199,4856.19999999998,2019,2017,2017-2019
1628963,-1.3075867099649015,0.2947945839559824,-1.602381293920884,8198.799999999965,2019,2017,2017-2019
1628964,-2.121103669580436,-0.8144087511711255,-1.3066949184093106,6714.499999999972,2019,2017,2017-2019
1628966,-2.06603824774952,0.9070768727248789,-2.973115120474399,5155.999999999988,2019,2017,2017-2019
1628969,0.7100215196207352,-0.5474468470701458,1.257468366690881,18879.900000000252,2019,2017,2017-2019
1628970,0.4452637940582865,1.9388076065055986,-1.4935438124473122,15073.60000000009,2019,2017,2017-2019
1628971,-0.8140782572997437,-0.5996996020874327,-0.21437865521231103,12532.000000000027,2019,2017,2017-2019
1628972,-0.603403205938499,0.2858441524241718,-0.8892473583626709,10833.400000000023,2019,2017,2017-2019
1628973,-0.22688570121766138,-0.11958205849984592,-0.10730364271781546,10782.900000000023,2019,2017,2017-2019
1628975,-1.4138051614294411,-1.203553938156407,-0.21025122327303403,6295.9999999999645,2019,2017,2017-2019
1628976,-3.086097455136599,-1.4546686847840602,-1.631428770352539,9610.999999999973,2019,2017,2017-2019
1628977,-0.15577741780407595,0.2119574303505293,-0.3677348481546052,5883.799999999975,2019,2017,2017-2019
1628978,0.2933974331169594,-2.5351816010762938,2.828579034193253,8391.899999999958,2019,2017,2017-2019
1628980,-2.363834267211718,-0.5342782888328222,-1.8295559783788957,2618.4,2019,2017,2017-2019
1628981,-2.387138240272207,-2.8408741909709336,0.45373595069872685,3075.4999999999955,2019,2017,2017-2019
1628982,-3.0675787091659172,1.688192845498026,-4.755771554663943,733.2999999999998,2019,2017,2017-2019
1628983,0.3144589771997536,2.1080022005006795,-1.7935432233009259,19020.200000000237,2019,2017,2017-2019
1628984,1.3692035028336091,0.6050708341860765,0.7641326686475326,11736.00000000004,2019,2017,2017-2019
1628988,1.8119981351892207,-0.3944419472729546,2.2064400824621755,9251.899999999998,2019,2017,2017-2019
1628989,1.3066530235818237,0.13358132295546643,1.1730717006263571,16503.000000000146,2019,2017,2017-2019
1628990,-2.3740918700051656,-0.8146865683283253,-1.5594053016768403,5930.59999999997,2019,2017,2017-2019
1628991,-0.5907450451109051,-0.011778556558814574,-0.5789664885520905,12816.60000000004,2019,2017,2017-2019
1628993,2.249416564529766,-0.4225264390721109,2.671943003601877,645.9,2019,2017,2017-2019
1628995,-1.3295195646372087,3.0306577144831137,-4.360177279120323,13943.300000000061,2019,2017,2017-2019
1628997,-0.4705571735126294,-2.2418636471678153,1.7713064736551858,1239.8000000000018,2019,2017,2017-2019
1628998,0.9129338994031435,-0.9820533766752741,1.8949872760784177,3690.4999999999914,2019,2017,2017-2019
1629001,1.0435430259278466,-0.38702008689858386,1.4305631128264304,9248.299999999956,2019,2017,2017-2019
1629002,-1.3585216490338115,-0.9808981671696914,-0.3776234818641201,1055.0000000000007,2019,2017,2017-2019
1629003,2.5045828243492316,3.2225229614828983,-0.7179401371336667,4434.399999999993,2019,2017,2017-2019
1629004,1.8709582560347944,-1.0980925555619216,2.9690508115967162,7077.899999999965,2019,2017,2017-2019
1629006,-1.061748573165269,0.5921332419400237,-1.6538818151052928,14304.400000000054,2019,2017,2017-2019
1629008,1.5554383705560282,2.14843304709986,-0.5929946765438316,3770.9999999999923,2019,2017,2017-2019
1629010,0.40801115175564984,-0.12986269643635112,0.5378738481920009,5713.89999999998,2019,2017,2017-2019
1629011,0.41799760791213586,-2.0604648136054373,2.4784624215175732,11582.200000000039,2019,2017,2017-2019
1629012,-0.34021084788258,3.205653306718751,-3.545864154601331,19475.10000000015,2019,2017,2017-2019
1629013,0.8294373077998569,1.6098196960172504,-0.7803823882173935,13813.100000000071,2019,2017,2017-2019
1629014,-2.069641337473916,1.9969758287115769,-4.066617166185493,6748.499999999969,2019,2017,2017-2019
1629015,3.086940137718105,2.0179107407841874,1.0690293969339177,609.9999999999999,2019,2017,2017-2019
1629016,-1.8335441294961878,0.3773692922918316,-2.2109134217880193,7293.099999999971,2019,2017,2017-2019
1629017,-3.8731099361455703,-0.5436809639614423,-3.329428972184128,1059.6000000000004,2019,2017,2017-2019
1629018,1.4040306343982727,1.1177125083514934,0.2863181260467793,6103.499999999985,2019,2017,2017-2019
1629019,-1.7901663249451443,-0.5785692946049718,-1.2115970303401724,7427.599999999952,2019,2017,2017-2019
1629020,-2.8363386545717684,-1.8463415398358372,-0.9899971147359312,512.4,2019,2017,2017-2019
1629021,-2.9563324243014986,1.3166370160456229,-4.272969440347121,5556.499999999979,2019,2017,2017-2019
1629022,-1.12467482192344,2.2279741093303054,-3.3526489312537455,4599.699999999985,2019,2017,2017-2019
1629023,-0.5369693848953305,-0.20446563776208093,-0.3325037471332496,7023.099999999969,2019,2017,2017-2019
1629026,-0.43280011843879485,-0.4696114241754386,0.03681130573664376,8284.69999999996,2019,2017,2017-2019
1629027,2.8811477014298488,3.4828552670057844,-0.6017075655759356,20295.000000000313,2019,2017,2017-2019
1629028,-0.9420812225394932,-0.29082590515523316,-0.6512553173842601,14329.100000000088,2019,2017,2017-2019
1629029,1.3084569959774939,1.5819071663161821,-0.27345017033868824,18200.800000000156,2019,2017,2017-2019
1629033,-2.991426977129112,-2.2650796194186973,-0.7263473577104147,2430.8000000000015,2019,2017,2017-2019
1629034,-1.430762308790653,-2.0537859677839276,0.6230236589932747,651.5000000000001,2019,2017,2017-2019
1629035,-4.890299001876599,-1.2004522151047234,-3.6898467867718754,1498.000000000002,2019,2017,2017-2019
1629048,-2.1344509346827887,0.39568795724979045,-2.5301388919325793,1954.9000000000017,2019,2017,2017-2019
1629052,0.29262703585271815,-1.65479300347769,1.9474200393304082,563.0999999999998,2019,2017,2017-2019
1629056,1.8767985252417745,-1.751969511703189,3.6287680369449635,5030.699999999981,2019,2017,2017-2019
1629057,-0.9764385747922688,0.7584489457238913,-1.73488752051616,2822.5999999999995,2019,2017,2017-2019
1629058,-0.25200485760564023,-1.564102959142048,1.312098101536408,2270.2000000000035,2019,2017,2017-2019
1629059,-1.1674187125853035,0.5548974465413484,-1.722316159126652,6985.6999999999525,2019,2017,2017-2019
1629060,-1.6165971694816825,2.4463305239299395,-4.062927693411622,6203.499999999979,2019,2017,2017-2019
1629061,-1.3564646604757462,0.13529975384972084,-1.4917644143254671,756.9000000000003,2019,2017,2017-2019
1629065,-1.2435297699745413,-1.7841953425403343,0.540665572565793,4207.199999999994,2019,2017,2017-2019
1629066,0.19224367108649243,-0.15056582594120685,0.34280949702769925,8524.99999999996,2019,2017,2017-2019
1629067,-0.6402287271302414,-3.642196567566731,3.00196784043649,5863.099999999985,2019,2017,2017-2019
1629102,2.221421223772523,1.9170535570015934,0.30436766677092963,863.8000000000001,2019,2017,2017-2019
1629103,-2.6009081535589407,-3.0593504903466355,0.45844233678769486,2165.800000000002,2019,2017,2017-2019
1629109,-0.9155440832944212,0.5419251926721605,-1.4574692759665817,5078.799999999988,2019,2017,2017-2019
1629117,-0.07687086057331,0.8608776656387243,-0.9377485262120342,1015.6000000000003,2019,2017,2017-2019
1629121,2.410495309394614,2.2190441556445437,0.19145115375007027,1863.9000000000026,2019,2017,2017-2019
1629126,-3.573078309871627,-1.1284327787987107,-2.444645531072916,2405.700000000003,2019,2017,2017-2019
1629130,3.836650956452533,-0.27741121518850015,4.114062171641033,9318.69999999998,2019,2017,2017-2019
1629134,-0.4093404177478506,1.7647014235345988,-2.1740418412824494,7763.399999999959,2019,2017,2017-2019
1629139,0.56748926695444,-1.4039006517252948,1.9713899186797348,1171.2000000000003,2019,2017,2017-2019
1629140,-0.6125830347917202,-1.0495989974461446,0.43701596265442444,2345.400000000003,2019,2017,2017-2019
1629151,2.4114644595403356,0.11682099038348785,2.294643469156848,2611.199999999997,2019,2017,2017-2019
1629162,0.43064719365221354,1.6597704922852603,-1.2291232986330467,2579.7999999999993,2019,2017,2017-2019
1629164,-1.8177297180099687,0.960917046258885,-2.7786467642688537,2044.200000000002,2019,2017,2017-2019
1629168,-0.3567963133400889,1.0521684665467912,-1.40896477988688,570.3999999999997,2019,2017,2017-2019
1629185,1.9283441310373857,-3.485392305563473,5.413736436600859,1853.8000000000015,2019,2017,2017-2019
1629203,1.3657426059886235,-2.209430811593488,3.5751734175821115,603.7999999999997,2019,2017,2017-2019
1629234,-2.3401378526163414,2.2522662292637095,-4.592404081880051,1620.500000000001,2019,2017,2017-2019
1629244,1.8815533315988524,0.7447946004550785,1.136758731143774,1077.5000000000002,2019,2017,2017-2019
1629308,-3.6565062381806297,0.7727004110510696,-4.429206649231699,1128.8000000000004,2019,2017,2017-2019
1629346,1.8960812685903725,0.16650579438833835,1.7295754742020342,590.2999999999997,2019,2017,2017-2019
1629541,-0.7855352655333457,1.037071283287107,-1.8226065488204526,711.2999999999998,2019,2017,2017-2019
1629598,-2.1985563523500646,1.7235126662729465,-3.922069018623011,1254.2,2019,2017,2017-2019
1629610,3.1424148978811903,2.124971969199605,1.0174429286815854,617.1000000000003,2019,2017,2017-2019
1629611,-0.13468648703889904,-1.207133217524563,1.072446730485664,1385.2000000000028,2019,2017,2017-2019
1629627,1.976732809438892,0.20774666693887342,1.7689861425000186,2959.4999999999995,2019,2017,2017-2019
1629628,-0.6646730981194331,1.8987594344833996,-2.5634325326028327,7168.299999999975,2019,2017,2017-2019
1629629,-0.4802126663960316,0.0033752105151509375,-0.48358787691118255,6785.899999999966,2019,2017,2017-2019
1629630,1.1712368097962103,-0.5759739755830918,1.747210785379302,8860.299999999981,2019,2017,2017-2019
1629631,-0.44366240979493277,0.03362535225651124,-0.477287762051444,8654.699999999957,2019,2017,2017-2019
1629632,0.12186698207057699,0.6684183391042143,-0.5465513570336373,7103.099999999956,2019,2017,2017-2019
1629633,0.059856680132513655,1.2766186656409568,-1.2167619855084433,6502.3999999999805,2019,2017,2017-2019
1629634,0.42169382318277704,-0.22254904054802452,0.6442428637308015,5651.899999999975,2019,2017,2017-2019
1629635,-1.729264167861271,3.068049669170752,-4.797313837032023,3080.799999999998,2019,2017,2017-2019
1629636,0.06437724613404758,-0.3456896317447534,0.41006687787880103,7536.399999999966,2019,2017,2017-2019
1629637,-1.2831538978760404,0.5349327243626132,-1.8180866222386536,4758.499999999983,2019,2017,2017-2019
1629638,2.346756980196376,0.5351773856051595,1.8115795945912168,2563.699999999999,2019,2017,2017-2019
1629639,-2.372819732100175,1.0037096228644304,-3.3765293549646054,6115.799999999964,2019,2017,2017-2019
1629640,5.125707548617672,-1.7216762028907573,6.8473837515084295,1310.8000000000009,2019,2017,2017-2019
1629641,0.9870005921969974,-0.9142738208764759,1.9012744130734733,1550.1000000000015,2019,2017,2017-2019
1629642,0.9056536689565389,0.12330360792445773,0.7823500610320812,2474.3000000000034,2019,2017,2017-2019
1629645,-2.374152640570027,1.7396953270049698,-4.113847967574997,4801.799999999987,2019,2017,2017-2019
1629647,-4.020889268051362,-2.010722566870297,-2.010166701181065,4538.299999999981,2019,2017,2017-2019
1629651,-3.448086005954223,2.3487037331262366,-5.7967897390804595,809.0000000000003,2019,2017,2017-2019
1629652,0.9665345555502594,0.7461627384323409,0.22037181711791842,3331.399999999996,2019,2017,2017-2019
1629655,-2.5907516780866082,-2.479156877438874,-0.11159480064773408,2567.2999999999997,2019,2017,2017-2019
1629660,-3.9439798894445204,0.9172692472151589,-4.861249136659679,1396.2000000000012,2019,2017,2017-2019
1629661,1.1046738553857696,0.4517775900339094,0.6528962653518602,5302.199999999968,2019,2017,2017-2019
1629667,0.1288274693197597,-0.16303771673734813,0.2918651860571078,1171.400000000002,2019,2017,2017-2019
1629669,-0.5488006544514451,-2.6846223414688506,2.1358216870174056,652.8999999999999,2019,2017,2017-2019
1629672,-0.6573310182023065,2.9035896658684006,-3.560920684070707,6990.299999999956,2019,2017,2017-2019
1629673,0.9782891372745777,-0.6360223189145235,1.6143114561891012,5350.499999999975,2019,2017,2017-2019
1629675,2.3588663895324973,-1.0970820676219024,3.4559484571544,2118.700000000004,2019,2017,2017-2019
1629678,-2.388753838192123,1.4364640326131033,-3.8252178708052265,1572.4000000000024,2019,2017,2017-2019
1629680,-0.9836995303877314,-0.9966941476432334,0.012994617255501995,5373.5999999999885,2019,2017,2017-2019
1629682,0.7434591023219685,-2.4146823184467134,3.1581414207686818,501.8999999999998,2019,2017,2017-2019
1629684,-0.046861225884651136,-1.4430736953709404,1.3962124694862892,4431.599999999988,2019,2017,2017-2019
1629713,-2.2700056303767853,-1.5042453146095667,-0.7657603157672186,988.200000000001,2019,2017,2017-2019
1629723,1.939734171582581,-0.9056177473230469,2.845351918905628,763.1000000000001,2019,2017,2017-2019
1629726,1.4852737823488074,-1.7006202576358498,3.185894039984657,977.5000000000006,2019,2017,2017-2019
1629730,0.7945767069065572,0.8025412132914036,-0.00796450638484636,682.6,2019,2017,2017-2019
1629735,-2.971756070415856,0.2050236128352417,-3.1767796832510977,1381.5000000000016,2019,2017,2017-2019
1629738,-1.619575086494508,0.5104863180977491,-2.130061404592257,576.1999999999997,2019,2017,2017-2019
1629740,-1.2546972698491756,0.8334011960035459,-2.0880984658527213,4431.799999999993,2019,2017,2017-2019
1629741,-1.0440994521913818,0.4825723177625546,-1.5266717699539365,2081.6000000000017,2019,2017,2017-2019
1629743,-1.1461471486622237,1.1813913736367123,-2.327538522298936,560.9,2019,2017,2017-2019
1629744,-0.6269576073478828,-0.763797585961866,0.13683997861398323,1777.5000000000018,2019,2017,2017-2019
1629750,-1.6850422084396497,1.1536301354441942,-2.838672343883844,1994.6000000000024,2019,2017,2017-2019
1629752,2.0913650941205297,-3.882839704237477,5.974204798358007,588.7,2019,2017,2017-2019
1713,-1.4627389694753379,-1.1713370439663946,-0.2914019255089433,9589.899999999983,2020,2018,2018-2020
1717,-1.9874078560705697,1.1246909217591952,-3.1120987778297646,3224.9999999999973,2020,2018,2018-2020
2037,-2.6450368196810103,3.364412624269598,-6.009449443950608,5260.099999999981,2020,2018,2018-2020
2199,-3.2173494737568733,-2.8903641140328054,-0.32698535972406795,4745.399999999988,2020,2018,2018-2020
2200,-1.0903129495221775,1.1497619234619627,-2.24007487298414,1477.4000000000005,2020,2018,2018-2020
2225,0.3501151149870916,-0.8975974672139558,1.2477125822010473,4152.899999999994,2020,2018,2018-2020
2403,-1.161426359934178,-4.346917010247858,3.18549065031368,2258.800000000002,2020,2018,2018-2020
2544,3.0254150057388016,-1.892776525013125,4.918191530751926,24200.200000000357,2020,2018,2018-2020
2546,-0.19855985382062713,1.1150042761472756,-1.3135641299679026,15961.600000000144,2020,2018,2018-2020
2548,-2.0582292579466115,-0.9122391417877047,-1.1459901161589068,7925.899999999941,2020,2018,2018-2020
2585,-3.4922386210193177,-1.4449376927130315,-2.047300928306286,3595.199999999993,2020,2018,2018-2020
2594,-0.2790014211764475,-0.4756845119014721,0.1966830907250246,9829.89999999998,2020,2018,2018-2020
2730,-1.9470798912141007,-1.1011160017225128,-0.845963889491588,11361.300000000005,2020,2018,2018-2020
2733,0.2069067095331106,-1.0298614251831846,1.236768134716295,3987.399999999995,2020,2018,2018-2020
2734,-1.790225315148539,0.40962309274400116,-2.19984840789254,4404.299999999989,2020,2018,2018-2020
2736,3.4536521052290206,-3.973288637627715,7.426940742856735,1635.1000000000013,2020,2018,2018-2020
2738,-1.4435037205083527,-1.0406740875713216,-0.4028296329370311,13739.400000000096,2020,2018,2018-2020
2747,-2.0087968911244714,-0.7842757467939938,-1.2245211443304775,1254.2000000000007,2020,2018,2018-2020
2772,-0.8982250995882716,0.27612283271810495,-1.1743479323063766,19365.700000000306,2020,2018,2018-2020
101106,-0.9692734672097243,1.0702886136419307,-2.0395620808516552,550.8000000000001,2020,2018,2018-2020
101107,-0.6309734072768132,-0.13864429103820064,-0.49232911623861253,13393.700000000108,2020,2018,2018-2020
101108,2.898369962625211,-0.6760449136030611,3.574414876228272,25372.40000000034,2020,2018,2018-2020
101109,-1.1440373213736539,-2.5708821394268693,1.4268448180532154,1609.100000000001,2020,2018,2018-2020
101112,-0.8692619777296305,4.313279058091651,-5.182541035821282,1338.6000000000008,2020,2018,2018-2020
101123,1.0239339649006607,0.5558502464661929,0.46808371843446783,6086.099999999967,2020,2018,2018-2020
101133,-2.2124613244158846,-1.1935112287955874,-1.0189500956202973,5486.699999999988,2020,2018,2018-2020
101139,-0.7411355486630415,-0.4838284756200397,-0.2573070730430018,4366.29999999999,2020,2018,2018-2020
101141,0.10572126932697455,-1.309438359142316,1.4151596284692904,10104.399999999981,2020,2018,2018-2020
101150,0.14277470765148953,0.34128468736267004,-0.1985099797111805,22777.400000000387,2020,2018,2018-2020
101161,-1.1766880367901313,-0.12343578671435063,-1.0532522500757806,2259.200000000003,2020,2018,2018-2020
101162,-3.4863073978158328,0.44853359527869274,-3.9348409930945256,3057.199999999996,2020,2018,2018-2020
101181,-3.5427534218520402,-0.1590554501806316,-3.383697971671409,2611.900000000002,2020,2018,2018-2020
200746,0.9186689992613439,-0.290960084387654,1.209629083648998,20558.60000000017,2020,2018,2018-2020
200752,-0.9926737120779338,-2.0412537239388433,1.0485800118609094,19189.400000000223,2020,2018,2018-2020
200755,0.6255374619871172,0.7294180242706637,-0.10388056228354647,20164.100000000264,2020,2018,2018-2020
200757,0.15187418846612188,-2.5152897361428113,2.667163924608933,4426.099999999987,2020,2018,2018-2020
200765,-0.9743138730487774,0.7926273315997057,-1.7669412046484831,13122.300000000048,2020,2018,2018-2020
200768,0.8257159841261047,0.3275115618910242,0.4982044222350805,24735.900000000303,2020,2018,2018-2020
200782,-1.8312620307334162,1.222661867794451,-3.0539238985278674,27640.3000000004,2020,2018,2018-2020
200794,0.7242964216239758,-1.8486596621068627,2.5729560837308387,17387.100000000126,2020,2018,2018-2020
200826,0.40354380344424645,-0.290892838268475,0.6944366417127215,5014.89999999999,2020,2018,2018-2020
201142,4.00617052870148,-1.0733401139399734,5.079510642641454,16389.800000000094,2020,2018,2018-2020
201143,0.35258653495694825,-0.1545967319644551,0.5071832669214034,19472.700000000124,2020,2018,2018-2020
201144,1.3133513993751227,-0.25523328403246814,1.568584683407591,21042.500000000182,2020,2018,2018-2020
201145,-0.7971452378852384,0.6006607060199242,-1.3978059439051624,20674.000000000306,2020,2018,2018-2020
201147,0.09788212010997473,-1.6464128216631004,1.744294941773075,2253.9000000000037,2020,2018,2018-2020
201149,-1.3173992541513786,-2.364856409712816,1.0474571555614376,2940.1999999999985,2020,2018,2018-2020
201152,-0.03832746131622706,-0.42610525399867044,0.3877777926824434,23580.20000000045,2020,2018,2018-2020
201158,-0.5395915185997155,1.2609443996305416,-1.8005359182302572,11295.000000000004,2020,2018,2018-2020
201160,-3.1793795786438315,0.364361648513047,-3.5437412271568784,821.9999999999999,2020,2018,2018-2020
201162,-0.43944474334159556,-0.9512656512198377,0.5118209078782422,6834.899999999958,2020,2018,2018-2020
201163,-0.490010326598651,0.8642216298036504,-1.3542319564023013,8096.499999999957,2020,2018,2018-2020
201188,0.1646902543989661,-1.2788773542423604,1.4435676086413265,18348.10000000012,2020,2018,2018-2020
201229,-1.5791774216934162,-1.115699287121715,-0.4634781345717012,8683.79999999999,2020,2018,2018-2020
201563,-0.906347517409062,-0.34130142487012066,-0.5650460925389413,1176.400000000001,2020,2018,2018-2020
