name,season,o_rapm,d_rapm,total_rapm,games,poss
Jamal Murray,2018,2.28755587996141,1.82633411323637,0.4612217667250402,75,5117
Jamal Murray,2019,1.77376693622957,1.72736296442786,0.046403971801709964,59,4954
Jamal Murray,2020,3.2764016939230105,2.23594820821768,1.0404534857053305,48,3803
Jamal Murray,2023,2.23851989299724,0.12656574263113,2.1119541503661097,59,4318
Jamal Murray,2024,1.65445791348322,1.61941041990836,0.03504749357485992,67,3565
Jameer Nelson,2014,2.7228059322253797,1.6405513909660803,1.0822545412592994,6,4244
Jameer Nelson,2014,2.7228059322253797,1.6405513909660803,1.0822545412592994,6,4244
Jameer Nelson,2014,2.7228059322253797,1.6405513909660803,1.0822545412592994,6,4244
Jameer Nelson,2014,2.7228059322253797,1.6405513909660803,1.0822545412592994,23,4244
Jameer Nelson,2014,2.7228059322253797,1.6405513909660803,1.0822545412592994,23,4244
Jameer Nelson,2014,2.7228059322253797,1.6405513909660803,1.0822545412592994,23,4244
Jameer Nelson,2014,2.7228059322253797,1.6405513909660803,1.0822545412592994,34,4244
Jameer Nelson,2014,2.7228059322253797,1.6405513909660803,1.0822545412592994,34,4244
Jameer Nelson,2014,2.7228059322253797,1.6405513909660803,1.0822545412592994,34,4244
Jameer Nelson,2015,1.91024283997809,2.03350768188072,-0.1232648419026301,39,2768
Jameer Nelson,2016,0.43188694620458,3.2166247166384103,-2.7847377704338303,75,2027
Jameer Nelson,2017,0.32332768354484,1.66541966975507,-1.34209198621023,7,4119
Jameer Nelson,2017,0.32332768354484,1.66541966975507,-1.34209198621023,7,4119
Jameer Nelson,2017,0.32332768354484,1.66541966975507,-1.34209198621023,43,4119
Jameer Nelson,2017,0.32332768354484,1.66541966975507,-1.34209198621023,43,4119
James Bouknight,2022,-1.2173347183071,1.5382499463546502,-2.7555846646617503,30,633
James Harden,2014,4.90956624936282,2.21605702646872,2.6935092228941,81,5598
James Harden,2015,5.02090259428324,1.37561947847554,3.6452831158077,82,5893
James Harden,2016,5.82524591837538,0.2858418942614,5.53940402411398,81,6334
James Harden,2017,5.85332048021533,0.39535047161570996,5.45797000859962,72,6147
James Harden,2018,4.8345662468132105,0.11918541509051,4.7153808317227,78,5134
James Harden,2019,5.50130067772976,0.82411626736472,4.67718441036504,68,5778
James Harden,2020,4.82984036012242,0.10639362284076001,4.72344673728166,8,5267
James Harden,2020,4.82984036012242,0.10639362284076001,4.72344673728166,8,5267
James Harden,2020,4.82984036012242,0.10639362284076001,4.72344673728166,36,5267
James Harden,2020,4.82984036012242,0.10639362284076001,4.72344673728166,36,5267
James Harden,2021,4.88574725564329,0.83469642914715,4.05105082649614,21,3283
James Harden,2021,4.88574725564329,0.83469642914715,4.05105082649614,21,3283
James Harden,2021,4.88574725564329,0.83469642914715,4.05105082649614,44,3283
James Harden,2021,4.88574725564329,0.83469642914715,4.05105082649614,44,3283
James Harden,2022,4.00504906435206,1.1423033338431299,2.86274573050893,58,4904
James Harden,2023,3.62868622229819,2.32500629577769,1.3036799265205001,72,4207
James Harden,2024,2.78961402990319,1.88091334640734,0.90870068349585,79,4851
James Johnson,2014,-2.63793432390673,0.44770730251601004,-3.0856416264227398,70,1804
James Johnson,2015,0.13577885910331,0.54688276303754,-0.41110390393423,56,2629
James Johnson,2016,0.99777263431258,-0.68471496051966,1.68248759483224,76,1729
James Johnson,2017,-0.15093303438489,-0.45945597974527996,0.30852294536038993,73,4172
James Johnson,2018,-0.8743101295073399,-0.31126204275685,-0.5630480867504899,55,3794
James Johnson,2019,-0.85131989375451,-0.28564829460241997,-0.56567159915209,14,2350
James Johnson,2019,-0.85131989375451,-0.28564829460241997,-0.56567159915209,14,2350
James Johnson,2019,-0.85131989375451,-0.28564829460241997,-0.56567159915209,18,2350
James Johnson,2019,-0.85131989375451,-0.28564829460241997,-0.56567159915209,18,2350
James Johnson,2020,-0.8077627058458701,1.54405535946779,-2.35181806531366,22,1315
James Johnson,2020,-0.8077627058458701,1.54405535946779,-2.35181806531366,22,1315
James Johnson,2020,-0.8077627058458701,1.54405535946779,-2.35181806531366,28,1315
James Johnson,2020,-0.8077627058458701,1.54405535946779,-2.35181806531366,28,1315
James Johnson,2021,-2.05581553459988,2.28418109450465,-4.3399966291045295,62,2185
James Johnson,2022,-1.4375618477819299,1.6357959489403402,-3.07335779672227,16,2376
James Jones,2014,-0.8403401452783,-0.25552933372213,-0.5848108115561701,45,430
James Jones,2015,0.37809291359553,1.4155303492733,-1.03743743567777,40,1299
James Jones,2016,-0.88423812762412,1.23891583028375,-2.1231539579078698,29,922
James Michael McAdoo,2015,0.09988872871294001,0.8763039301782899,-0.7764152014653499,38,281
James Michael McAdoo,2016,-1.40429578200072,2.27716306362462,-3.68145884562534,38,546
James Wiseman,2023,-4.00507384342254,3.64574674829127,-7.65082059171381,63,1788
James Young,2015,-0.23194908445273998,1.62317105024439,-1.8551201346971298,17,668
James Young,2016,-0.33701188469745,2.02624384202421,-2.36325572672166,23,400
Jarace Walker,2024,0.60256247821317,0.11943197219066999,0.4831305060225,71,722
Jared Butler,2023,0.34403148387641996,0.98991558027701,-0.6458840964005901,31,160
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,28,1185
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,28,1185
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,29,1185
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,29,1185
Jared Cunningham,2015,-0.39329766021765,0.16901495728736002,-0.56231261750501,30,180
Jared Dudley,2014,-1.11095896177053,-0.9323848285220201,-0.1785741332485099,72,3414
Jared Dudley,2015,-0.99801177095766,-2.77489733016545,1.77688555920779,81,3289
Jared Dudley,2016,0.45540758846551005,-2.00181088222846,2.45721847069397,64,4240
Jared Dudley,2017,-0.31628614776971997,-2.12042232975511,1.80413618198539,47,2844
Jared Dudley,2018,-0.6169702473137,-1.3295290469090801,0.7125587995953802,58,1407
Jared Dudley,2019,0.93578776327852,-1.4250779822584598,2.3608657455369797,37,2486
Jared Rhoden,2023,0.60400824510591,-0.32927420868379004,0.9332824537897,14,401
Jared Rhoden,2024,0.40972334094889995,0.33218223376396,0.07754110718493995,9,495
Jared Sullinger,2014,0.67559898414744,0.09522205223719,0.58037693191025,58,3992
Jared Sullinger,2015,0.8555659714481301,0.01843384187123,0.8371321295769001,81,3120
Jared Sullinger,2016,0.08729043425581,0.33944570781474,-0.25215527355892997,11,3859
Jarell Martin,2016,-0.91448828075784,0.81022884925771,-1.72471713001555,39,741
Jarell Martin,2017,-2.61781088553631,-0.5701084590286499,-2.04770242650766,71,1091
Jarell Martin,2018,-3.07700715496755,-0.05989398246979,-3.01711317249776,27,3260
Jarred Vanderbilt,2020,-1.3368513235450101,0.17726516926903,-1.51411649281404,63,102
Jarred Vanderbilt,2021,-1.19719054609627,-0.43165663864738,-0.7655339074488899,74,2388
Jarred Vanderbilt,2022,-0.67737051990844,-0.6562077534198599,-0.021162766488580065,26,3861
Jarred Vanderbilt,2022,-0.67737051990844,-0.6562077534198599,-0.021162766488580065,26,3861
Jarred Vanderbilt,2022,-0.67737051990844,-0.6562077534198599,-0.021162766488580065,52,3861
Jarred Vanderbilt,2022,-0.67737051990844,-0.6562077534198599,-0.021162766488580065,52,3861
Jarred Vanderbilt,2023,-0.22083153227768,0.76848562796336,-0.98931716024104,29,3859
Jarred Vanderbilt,2024,-0.24291113416201002,0.9803292773065699,-1.22324041146858,36,1211
Jarrett Allen,2018,-0.57869609807802,-0.008929676822205714,-0.5697664212558143,80,2834
Jarrett Allen,2019,0.26286673636818,0.09437221394088,0.16849452242729998,70,4397
Jarrett Allen,2020,-0.07478329207743001,-0.60036154709105,0.5255782550136201,12,3863
Jarrett Allen,2020,-0.07478329207743001,-0.60036154709105,0.5255782550136201,12,3863
Jarrett Allen,2020,-0.07478329207743001,-0.60036154709105,0.5255782550136201,51,3863
Jarrett Allen,2020,-0.07478329207743001,-0.60036154709105,0.5255782550136201,51,3863
Jarrett Allen,2021,-0.24310040769672997,0.27509057175099,-0.51819097944772,56,3779
Jarrett Allen,2022,-0.01497088480163,-0.8100675528797501,0.7950966680781201,68,3585
Jarrett Allen,2023,0.16683098487221998,-1.3016359247667701,1.4684669096389902,77,4379
Jarrett Allen,2024,0.74614522951896,-0.9987520334928199,1.7448972630117798,82,4907
Jarrett Culver,2020,-0.54878465201742,1.3768301014934199,-1.9256147535108399,31,3226
Jarrett Culver,2021,-1.94492903320566,0.51043568630922,-2.45536471951488,21,1041
Jarrett Culver,2022,-2.09138590982593,0.31097705504301,-2.40236296486894,7,702
Jarrett Jack,2014,-2.37379587318278,0.48331028452318003,-2.85710615770596,80,4319
Jarrett Jack,2015,-2.91673080445033,0.43734627844353,-3.35407708289386,32,4350
Jarrett Jack,2017,-4.3873781534378,0.69246275591631,-5.07984090935411,61,66
Jason Maxiell,2014,-1.2514840766364599,-0.0031116792274695805,-1.2483723974089902,55,945
Jason Smith,2014,-0.92948232653441,-0.09243114343980001,-0.83705118309461,82,1593
Jason Smith,2015,-1.53091798876356,3.5376802642105,-5.06859825297406,76,3372
Jason Smith,2016,-1.3621923800478801,4.05410168262826,-5.41629406267614,74,2279
Jason Smith,2017,-0.75622679283505,2.83688374491985,-3.5931105377549,26,2119
Jason Smith,2018,-1.77605832805332,0.13241386292704999,-1.90847219098037,11,594
Jason Terry,2014,-0.23902574253943,0.8709155962607099,-1.10994133880014,77,1047
Jason Terry,2015,0.04979533975296,-0.93777367168068,0.9875690114336401,72,3282
Jason Terry,2016,-0.15136176276127,0.66718392343048,-0.81854568619175,74,2553
Jason Terry,2017,0.19063463719098,-0.7139853857279199,0.9046200229188999,49,2639
Jason Thompson,2014,1.97926672648557,1.69820408344296,0.28106264304260997,81,3844
Jason Thompson,2015,0.81125664607502,2.1148959767349,-1.30363933065988,19,3903
Javonte Green,2020,-1.16728843279011,0.7643473347826499,-1.93163576757276,23,978
Javonte Green,2020,-1.16728843279011,0.7643473347826499,-1.93163576757276,23,978
Javonte Green,2020,-1.16728843279011,0.7643473347826499,-1.93163576757276,14,978
Javonte Green,2020,-1.16728843279011,0.7643473347826499,-1.93163576757276,14,978
Javonte Green,2021,-0.08369421795969,0.41635353710477996,-0.50004775506447,65,968
Javonte Green,2022,1.4871002905494901,-0.12932717272999,1.6164274632794802,32,3087
Javonte Green,2023,1.69798673048038,-0.17075299056544,1.8687397210458199,9,996
Javonte Green,2024,2.09001557278214,-0.45775820377308,2.54777377655522,16,463
Javonte Green,2024,2.09001557278214,-0.45775820377308,2.54777377655522,16,463
Javonte Green,2024,2.09001557278214,-0.45775820377308,2.54777377655522,50,463
Javonte Green,2024,2.09001557278214,-0.45775820377308,2.54777377655522,50,463
Jaxson Hayes,2020,-0.81747473862946,1.4158749854486299,-2.23334972407809,59,2344
Jaxson Hayes,2021,-2.67733490280881,-0.52691598407744,-2.1504189187313703,68,2020
Jaxson Hayes,2022,-1.76490633284252,-0.62580881874706,-1.13909751409546,36,2809
Jaxson Hayes,2023,-2.3792581079761,-0.62698975349329,-1.7522683544828102,67,1256
Jaxson Hayes,2024,-1.23663693926567,0.54725749279448,-1.78389443206015,56,1823
Jay Huff,2024,-0.38912734008368,0.84894124949575,-1.23806858957943,59,107
Jaylen Brown,2017,-2.19238310485148,1.7591367550152899,-3.95151985986677,70,2661
Jaylen Brown,2018,-0.61244940664869,0.26546203547302,-0.87791144212171,74,4090
Jaylen Brown,2019,-2.30445972903459,-0.26264780097762996,-2.04181192805696,57,3969
Jaylen Brown,2020,-0.0901853861358,-0.50918803526868,0.41900264913287993,58,3945
Jaylen Brown,2021,-0.4304982618076,0.20614470312911,-0.63664296493671,66,4116
Jaylen Brown,2022,0.70342142202153,-0.8931176358486399,1.59653905787017,67,4413
Jaylen Brown,2023,-0.41465767322951,-0.91239177539905,0.49773410216954,70,4965
Jaylen Brown,2024,-0.63705742720183,-0.1239238714779,-0.51313355572393,63,4733
Jaylen Hoard,2020,0.14181513845554,1.5719840489202501,-1.4301689104647102,18,219
Jaylen Hoard,2021,-0.9127211680343399,1.96938484037559,-2.88210600840993,7,675
Jaylen Nowell,2020,-1.18069249271494,-0.46224099898918,-0.71845149372576,42,333
Jaylen Nowell,2021,-2.91905995384187,0.93837212571116,-3.8574320795530297,56,1598
Jaylen Nowell,2022,0.9385888891618,1.23851627767643,-0.29992738851462997,65,2058
Jaylen Nowell,2023,1.13004228632909,1.64953138859681,-0.5194891022677199,9,2669
Jaylen Nowell,2024,0.97090639994027,1.79249504211039,-0.8215886421701201,8,437
Jaylin Williams,2023,-0.68613059113742,1.49617152801201,-2.18230211914943,68,1896
Jaylin Williams,2024,-0.40174800083575,0.93073766234764,-1.3324856631833901,47,1832
Jayson Tatum,2018,1.94433618810551,-2.14729767186831,4.09163385997382,79,4666
Jayson Tatum,2019,1.32559670610443,-1.81875797351763,3.14435467962206,66,5052
Jayson Tatum,2020,2.25415467419143,-3.1097685654276197,5.36392323961905,64,4654
Jayson Tatum,2021,3.06636675228759,-2.1795545567871897,5.245921309074779,76,4663
Jayson Tatum,2022,4.34791623457574,-2.5184013236894,6.8663175582651395,74,5388
Jayson Tatum,2023,4.7175538143292295,-1.00524083052465,5.722794644853879,74,5587
Jayson Tatum,2024,3.8865149230672498,-1.15880699496828,5.04532191803553,72,5271
Jeff Adrien,2014,0.22875552413655,1.36066236790304,-1.13190684376649,17,1860
Jeff Ayres,2014,2.1965715575185,0.38831280008565,1.80825875743285,42,1893
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,33,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,33,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,33,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,33,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,33,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,33,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,33,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,33,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,45,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,45,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,45,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,45,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,45,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,45,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,45,5490
Jeff Green,2014,-2.81538027132442,0.37715968517834997,-3.19253995650277,45,5490
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,27,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,27,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,27,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,27,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,27,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,27,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,27,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,27,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,53,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,53,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,53,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,53,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,53,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,53,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,53,4791
Jeff Green,2015,-2.22892309638376,0.7923159070618999,-3.02123900344566,53,4791
Jeff Green,2016,-2.4593655101501697,0.8665015694426801,-3.3258670795928498,69,4358
Jeff Green,2017,-2.2071577498088897,0.7018316303402901,-2.9089893801491797,78,3030
Jeff Green,2018,-1.7275482765183698,-0.42426263121446,-1.30328564530391,77,3712
Jeff Green,2019,-0.99461326821629,-0.06534264455088,-0.92927062366541,18,4346
Jeff Green,2019,-0.99461326821629,-0.06534264455088,-0.92927062366541,18,4346
Jeff Green,2019,-0.99461326821629,-0.06534264455088,-0.92927062366541,30,4346
Jeff Green,2019,-0.99461326821629,-0.06534264455088,-0.92927062366541,30,4346
Jeff Green,2020,-0.59692559993593,0.86252324982353,-1.45944884975946,68,2028
Jeff Green,2021,0.27317370091271,1.1455112546039001,-0.8723375536911901,75,3795
Jeff Green,2022,0.11542242705028999,0.58716058777043,-0.47173816072014,56,3740
Jeff Green,2023,-0.8260267802374601,0.47610287971308,-1.30212965995054,78,2187
Jeff Green,2024,-1.46944166154704,1.88206024917637,-3.3515019107234103,27,2654
Jeff Teague,2014,-0.44007759092619997,0.41435559447564,-0.85443318540184,73,5005
Jeff Teague,2015,-1.8471138086012098,0.50772886093705,-2.35484266953826,79,4416
Jeff Teague,2016,-1.5047600107905699,0.50957188080135,-2.0143318915919197,82,4599
Jeff Teague,2017,0.40874717376629,0.39691608459356,0.011831089172730014,70,5296
Jeff Teague,2018,0.36050014471203,1.9276662745416702,-1.5671661298296402,42,4654
Jeff Teague,2019,-0.21510267991465,2.19068192534691,-2.4057846052615597,34,2640
Jeff Teague,2019,-0.21510267991465,2.19068192534691,-2.4057846052615597,34,2640
Jeff Teague,2019,-0.21510267991465,2.19068192534691,-2.4057846052615597,25,2640
Jeff Teague,2019,-0.21510267991465,2.19068192534691,-2.4057846052615597,25,2640
Jeff Teague,2020,0.13010261404202,1.86532581976422,-1.7352232057222,34,3123
Jeff Teague,2020,0.13010261404202,1.86532581976422,-1.7352232057222,34,3123
Jeff Teague,2020,0.13010261404202,1.86532581976422,-1.7352232057222,21,3123
Jeff Teague,2020,0.13010261404202,1.86532581976422,-1.7352232057222,21,3123
Jeff Withey,2014,0.02784627823033,-0.16359815872172,0.19144443695205002,25,1315
Jeff Withey,2015,-0.4278400296802,0.50904419482195,-0.93688422450215,44,495
Jeff Withey,2016,-0.68872973276923,-0.54015392530063,-0.1485758074686,44,1229
Jerami Grant,2015,-2.0451915232709,-0.75601935841297,-1.28917216485793,77,2750
Jerami Grant,2016,-2.49943427309232,-0.11622187222206,-2.38321240087026,78,4155
Jerami Grant,2017,-2.95161316005522,1.10975443149732,-4.06136759155254,81,3091
Jerami Grant,2018,-2.59265058369629,1.83164156417499,-4.42429214787128,80,3223
Jerami Grant,2019,-2.07011678639968,0.26840506350574,-2.33852184990542,71,5529
Jerami Grant,2020,-0.3757382362214,1.04497843929351,-1.4207166755149099,54,3807
Jerami Grant,2021,-0.82991156658803,0.88552755165542,-1.71543911824345,47,3727
Jerami Grant,2022,-1.8415140882421102,0.54869652379774,-2.39021061203985,63,3028
Jerami Grant,2023,-1.27121821570175,-0.15158926456740998,-1.11962895113434,54,4559
Jerami Grant,2024,-1.95073989649357,0.65303169487071,-2.6037715913642803,47,3692
Jeremiah Robinson-Earl,2022,-2.54953444291267,0.7649355970467,-3.31447003995937,42,2206
Jeremiah Robinson-Earl,2023,-1.84780053239056,1.33505566715224,-3.1828561995428,24,1708
Jeremiah Robinson-Earl,2024,-2.75083310740894,1.9669744906805902,-4.71780759808953,63,692
Jeremy Evans,2014,-1.18361218907657,0.77097901835756,-1.95459120743413,31,2270
Jeremy Evans,2015,-0.80310358861955,-0.2922759436373,-0.51082764498225,24,499
Jeremy Lamb,2014,-0.11298074621372,0.35568801622786,-0.46866876244158,40,3011
Jeremy Lamb,2015,-0.46807417863028,0.58008013331664,-1.04815431194692,66,1218
Jeremy Lamb,2016,-0.52287686537681,-1.99584031600481,1.4729634506279998,62,2442
Jeremy Lamb,2017,-0.20102969038171997,-0.67600317444669,0.47497348406497003,80,2217
Jeremy Lamb,2018,1.25801626434659,-0.44079581244094,1.6988120767875299,79,3967
Jeremy Lamb,2019,1.1420097002923502,0.83851278107492,0.30349691921743016,46,4583
Jeremy Lamb,2020,0.7885343573260799,0.055274643659679996,0.7332597136663999,36,2621
Jeremy Lamb,2021,0.77479002202837,0.91206296132028,-0.13727293929190998,17,1593
Jeremy Lamb,2021,0.77479002202837,0.91206296132028,-0.13727293929190998,17,1593
Jeremy Lamb,2021,0.77479002202837,0.91206296132028,-0.13727293929190998,36,1593
Jeremy Lamb,2021,0.77479002202837,0.91206296132028,-0.13727293929190998,36,1593
Jeremy Lin,2014,-0.54844711352459,-0.33276753895543,-0.21567957456915998,74,4188
Jeremy Lin,2015,-0.73831927024681,0.68475067945422,-1.42306994970103,78,3777
Jeremy Lin,2016,-0.33674769518577,-0.73424903040158,0.39750133521580994,36,4071
Jeremy Lin,2018,-1.6996198070667299,-1.53012030565773,-0.16949950140899994,23,61
Jeremy Lin,2018,-1.6996198070667299,-1.53012030565773,-0.16949950140899994,23,61
Jeremy Lin,2018,-1.6996198070667299,-1.53012030565773,-0.16949950140899994,51,61
Jeremy Lin,2018,-1.6996198070667299,-1.53012030565773,-0.16949950140899994,51,61
Jeremy Sochan,2023,0.2892427313847,2.16985267318285,-1.8806099417981499,74,2993
Jeremy Sochan,2024,-0.6402260785985601,1.8799350331862,-2.52016111178476,54,4520
Jerian Grant,2016,-1.8200145952436,0.41706088009931996,-2.23707547534292,60,2468
Jerian Grant,2017,-0.40017827982855997,-0.46005178664016,0.05987350681160003,73,2022
Jerian Grant,2018,-1.2889451930823999,0.48510856520754003,-1.7740537582899398,51,3373
Jericho Sims,2022,0.40706129721091,-0.63083292509867,1.03789422230958,48,1105
Jericho Sims,2023,-0.54753074868717,1.2075203310765101,-1.75505107976368,32,1597
Jericho Sims,2024,-1.13688328760454,0.49420906156353,-1.63109234916807,35,1116
Jericho Sims,2024,-1.13688328760454,0.49420906156353,-1.63109234916807,35,1116
Jericho Sims,2024,-1.13688328760454,0.49420906156353,-1.63109234916807,14,1116
Jericho Sims,2024,-1.13688328760454,0.49420906156353,-1.63109234916807,14,1116
Jerome Robinson,2019,-0.10192349199209,2.4952982260326597,-2.5972217180247497,39,685
Jerome Robinson,2019,-0.10192349199209,2.4952982260326597,-2.5972217180247497,39,685
Jerome Robinson,2019,-0.10192349199209,2.4952982260326597,-2.5972217180247497,21,685
Jerome Robinson,2019,-0.10192349199209,2.4952982260326597,-2.5972217180247497,21,685
Jerome Robinson,2020,-0.48576448379707,1.39700527928088,-1.88276976307795,15,2127
Jerryd Bayless,2014,0.73768402910383,3.00055623580171,-2.26287220669788,77,3202
Jerryd Bayless,2015,0.34196591061743997,0.99914171550314,-0.6571758048857,52,3278
Jerryd Bayless,2017,-1.96608707547212,0.78801556820193,-2.75410264367405,38,140
Jerryd Bayless,2018,-2.68224502172201,2.02881815127108,-4.711063172993089,32,1889
Jett Howard,2024,-0.68875098149257,0.3444752994009,-1.03322628089347,55,145
Jevon Carter,2019,-1.78884624404047,0.8443970080347699,-2.63324325207524,55,1147
Jevon Carter,2020,-1.37623845104777,-0.30384412546667,-1.0723943255811001,52,1960
Jevon Carter,2021,-1.05492814125582,0.24045307031947002,-1.29538121157529,19,1444
Jevon Carter,2021,-1.05492814125582,0.24045307031947002,-1.29538121157529,19,1444
Jevon Carter,2021,-1.05492814125582,0.24045307031947002,-1.29538121157529,44,1444
Jevon Carter,2021,-1.05492814125582,0.24045307031947002,-1.29538121157529,44,1444
Jevon Carter,2022,-0.70980721301475,0.34010560878648,-1.0499128218012301,81,1849
Jevon Carter,2023,-0.68971865673137,-0.35504389312856,-0.33467476360281,72,3728
Jevon Carter,2024,-1.1540002708027601,-1.1939321920957802,0.039931921293020034,21,2001
Jimmer Fredette,2014,0.4447954509587,4.41042705747656,-3.96563160651786,45,1009
Jimmy Butler,2014,0.22666060389261003,-0.3229271684387,0.5495877723313101,65,4826
Jimmy Butler,2015,1.2533371920533,-0.24854795208045,1.50188514413375,67,4852
Jimmy Butler,2016,0.98910555820371,-1.47283182691989,2.4619373851236,76,4908
Jimmy Butler,2017,1.5533214220296,-1.85614947081434,3.40947089284394,59,5588
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,55,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,55,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,55,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,55,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,55,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,55,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,55,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,55,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,10,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,10,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,10,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,10,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,10,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,10,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,10,4252
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,10,4252
Jimmy Butler,2019,2.47049304086587,-3.3063098401453397,5.77680288101121,58,4490
Jimmy Butler,2020,3.7063218567840104,-2.3563537498318,6.0626756066158105,52,3960
Jimmy Butler,2021,2.84793402276929,-1.54352083317622,4.3914548559455095,57,3503
Jimmy Butler,2022,2.92401246631236,-1.2023362946679998,4.12634876098036,64,3823
Jimmy Butler,2023,2.33050543334735,-1.36291465567698,3.69342008902433,60,4245
Jimmy Butler,2024,3.05312833478694,-0.37085192921192,3.42398026399886,25,4068
Jimmy Butler,2024,3.05312833478694,-0.37085192921192,3.42398026399886,25,4068
Jimmy Butler,2024,3.05312833478694,-0.37085192921192,3.42398026399886,30,4068
Jimmy Butler,2024,3.05312833478694,-0.37085192921192,3.42398026399886,30,4068
Joakim Noah,2014,0.6741312865775501,-1.84586795081585,2.5199992373934,67,5263
Joakim Noah,2015,-0.9602851323623399,-1.81215686461232,0.8518717322499801,29,3956
Joakim Noah,2016,-0.51210917843476,-0.35264027661333003,-0.15946890182142998,46,1246
Joakim Noah,2018,-2.34476032681714,0.47402988878051,-2.81879021559765,42,84
Jock Landale,2022,-0.2109448071782,0.64895661150297,-0.85990141868117,67,1228
Jock Landale,2023,0.72226282813903,-0.6260232506868201,1.3482860788258502,52,2014
Jock Landale,2024,2.02931819845215,-1.14040234223605,3.1697205406882,33,1593
Jodie Meeks,2014,0.97031342274492,1.3981663327471,-0.42785291000217984,60,5272
Jodie Meeks,2016,-1.27521235777548,2.28316124076169,-3.5583735985371696,36,81
Jodie Meeks,2017,0.47137611595963,1.6508794258111699,-1.17950330985154,76,1477
Joe Harris,2016,-2.0741811377358603,2.9585888528169404,-5.032769990552801,52,35
Joe Harris,2017,-3.6019625470624197,2.48759872940625,-6.08956127646867,78,2374
Joe Harris,2018,-0.71373144723922,1.57950234183296,-2.29323378907218,76,3970
Joe Harris,2019,-0.40553464536777,1.5135555938259,-1.91909023919367,69,4817
