def_player_id,season,poss_vs_elite_scorers,pts_allowed_vs_elite,n_elite_scorers_guarded,avg_opp_orapm,pts_vs_expected_elite,pts_per_100_vs_elite_scorers,player_id,name
1627747,2020,40.0,20,1,2.15691005473283,-0.6215691005473283,50.0,1627747,Caris LeVert
1627747,2021,23.0,3,1,2.7414857418023497,-0.996980074809328,13.043478260869565,1627747,Caris LeVert
1627747,2022,177.2,51,5,3.7971249676696814,-0.8317667403541167,28.78103837471783,1627747,Caris LeVert
1627747,2023,301.1,77,8,2.7537077048588072,-0.8668795546258097,25.5728993689804,1627747,Caris LeVert
1627747,2024,346.9,81,9,2.924870341012543,-0.9089591251534628,23.349668492360912,1627747,Caris LeVert
1627748,2020,40.68,16,1,1.90785221476699,-0.7257648544977191,39.33136676499508,1627748,Thon Maker
1627749,2018,67.69,12,1,4.38091663718749,-0.960056748576904,17.727877086718866,1627749,Dejounte Murray
1627749,2020,143.68,55,5,3.816024150489285,-0.7557788251532133,38.27951002227172,1627749,Dejounte Murray
1627749,2021,42.23,5,2,2.360784259494825,-1.0046972560860663,11.839924224484962,1627749,Dejounte Murray
1627749,2022,658.8,98,12,2.6849756700048992,-0.977380996532568,14.875531268973893,1627749,Dejounte Murray
1627749,2023,1107.8,212,21,3.054113822330148,-0.9399595132728644,19.13702834446651,1627749,Dejounte Murray
1627749,2024,1324.9,263,22,2.8016453765535068,-0.9313688496153704,19.85055475884972,1627749,Dejounte Murray
1627750,2018,172.88,16,6,3.211328787978,-1.0401653905557933,9.254974548819993,1627750,Jamal Murray
1627750,2019,21.24,10,1,1.75822971066221,-0.6467725042629311,47.08097928436912,1627750,Jamal Murray
1627750,2020,22.45,3,1,4.75593068686053,-1.0139290173363114,13.3630289532294,1627750,Jamal Murray
1627750,2021,43.84,16,2,2.47064667603456,-0.764393615234025,36.496350364963504,1627750,Jamal Murray
1627750,2023,196.5,50,9,2.372268378233663,-0.8610500530458545,25.44529262086514,1627750,Jamal Murray
1627750,2024,139.6,23,4,3.08794098537398,-0.9663881894797384,16.475644699140403,1627750,Jamal Murray
1627751,2018,23.98,7,1,1.86224740128184,-0.8267125490753706,29.190992493744787,1627751,Jakob Poeltl
1627751,2019,20.07,3,1,1.56791240556213,-0.9662022929644404,14.947683109118088,1627751,Jakob Poeltl
1627751,2020,60.45,18,2,1.651159545759307,-0.8187448460779406,29.776674937965264,1627751,Jakob Poeltl
1627751,2021,127.59,45,3,2.626672940245252,-0.7941956133853154,35.26922172584058,1627751,Jakob Poeltl
1627751,2022,586.6,205,6,3.356844651296391,-0.7779017337593659,34.9471530855779,1627751,Jakob Poeltl
1627751,2023,311.1,96,7,3.4705888666601457,-0.8348922502699057,30.858244937319192,1627751,Jakob Poeltl
1627751,2024,423.6,90,9,2.4941476593538825,-0.9113786378721314,21.246458923512744,1627751,Jakob Poeltl
1627752,2018,224.92,61,5,4.244751681449103,-0.8658256832976228,27.12075404588298,1627752,Taurean Prince
1627752,2019,26.26,6,1,1.64693466185598,-0.8879849597183314,22.84843869002285,1627752,Taurean Prince
1627752,2020,66.18,34,2,1.68855039690653,-0.6080461267317293,51.37503777576307,1627752,Taurean Prince
1627752,2022,68.0,15,3,3.7707865917408263,-0.9145830494637888,22.058823529411764,1627752,Taurean Prince
1627752,2024,855.7,219,16,2.900172781884899,-0.8722927662685215,25.5930816875073,1627752,Taurean Prince
1627755,2018,82.29,22,3,3.611847587003373,-0.8626076072150672,26.73471867784664,1627755,Tyler Ulis
1627756,2018,49.66,9,2,1.7661042479157851,-0.9361574727467517,18.123238018525974,1627756,Denzel Valentine
1627756,2021,44.76,6,1,3.05980492510689,-0.9965497918784147,13.404825737265416,1627756,Denzel Valentine
1627756,2022,48.7,9,1,4.34791623457574,-0.9592463760151873,18.480492813141684,1627756,Denzel Valentine
1627759,2018,116.79,38,5,3.5304015008804703,-0.8104864982539306,32.53703228016097,1627759,Jaylen Brown
1627759,2019,20.17,3,1,2.01666601556117,-0.9714309139979518,14.873574615765987,1627759,Jaylen Brown
1627759,2020,72.72,27,2,2.1020900690244635,-0.7510811349308342,37.12871287128713,1627759,Jaylen Brown
1627759,2021,58.26,12,2,3.44516097223013,-0.9256214842468004,20.59732234809475,1627759,Jaylen Brown
1627759,2022,163.5,19,6,2.7444648634078974,-1.0060986791653097,11.62079510703364,1627759,Jaylen Brown
1627759,2023,445.5,77,12,3.2046646178181284,-0.9563304102329936,17.28395061728395,1627759,Jaylen Brown
1627759,2024,595.4,116,15,3.066129515450592,-0.9301575514224354,19.482700705408128,1627759,Jaylen Brown
1627761,2019,67.38,24,3,3.0715796708755536,-0.7695915209006596,35.61887800534284,1627761,DeAndre' Bembry
1627761,2020,21.39,6,1,4.56221925963338,-0.8651172837604293,28.050490883590463,1627761,DeAndre' Bembry
1627761,2022,68.5,11,3,3.222989631979713,-0.9648275649536556,16.05839416058394,1627761,DeAndre' Bembry
1627763,2018,154.12,36,5,2.840325782538135,-0.8991931934522849,23.35842200882429,1627763,Malcolm Brogdon
1627763,2020,246.49,94,7,3.329134188783777,-0.7660484732677507,38.135421315266335,1627763,Malcolm Brogdon
1627763,2021,331.64,47,7,3.535364710867934,-0.9978983982145004,14.171993728138943,1627763,Malcolm Brogdon
1627763,2022,331.9,81,10,3.05359686647192,-0.8883407413950198,24.404941247363663,1627763,Malcolm Brogdon
1627763,2024,69.9,15,2,2.28829032854276,-0.9047365484682428,21.45922746781116,1627763,Malcolm Brogdon
1627775,2020,75.28999999999999,11,3,2.938916274004743,-1.0055592615660691,14.610173993890294,1627775,Patrick McCaw
1627777,2022,67.9,13,2,2.170352717949255,-0.9453035801325724,19.14580265095729,1627777,Georges Niang
1627777,2023,20.3,5,1,1.62390505324889,-0.8699336318132772,24.63054187192118,1627777,Georges Niang
1627777,2024,97.0,27,3,2.7935520324554104,-0.8327756129470968,27.835051546391757,1627777,Georges Niang
1627780,2020,21.92,4,1,4.56221925963338,-0.9631404407715164,18.248175182481752,1627780,Gary Payton II
1627780,2022,200.6,24,5,3.794109576364274,-1.0112473042063337,11.964107676969093,1627780,Gary Payton II
1627780,2023,20.6,4,1,2.11377947716688,-0.9269630374901155,19.41747572815534,1627780,Gary Payton II
1627780,2024,59.3,12,2,3.702993576829385,-0.9325048616150208,20.23608768971332,1627780,Gary Payton II
1627783,2019,96.77,36,3,2.7423479055095923,-0.7579224540264825,37.20161206985636,1627783,Pascal Siakam
1627783,2020,116.83,22,5,2.32199383217883,-0.9326554861153336,18.8307797654712,1627783,Pascal Siakam
1627783,2021,42.9,0,1,3.05980492510689,-1.130598049251069,0.0,1627783,Pascal Siakam
1627783,2022,20.4,3,1,1.99051591502612,-0.9728463356208495,14.705882352941178,1627783,Pascal Siakam
1627783,2023,125.7,32,4,2.897196863837137,-0.8757063836312133,25.45743834526651,1627783,Pascal Siakam
1627783,2024,337.0,62,9,2.922033141562594,-0.944401476817804,18.39762611275964,1627783,Pascal Siakam
1627788,2022,42.1,2,2,1.984974996977505,-1.0698497499697752,4.750593824228028,1627788,Furkan Korkmaz
1627789,2022,316.4,89,6,2.882232330073829,-0.8372253487293726,28.12895069532238,1627789,Timothe Luwawu-Cabarrot
1627790,2019,72.95,18,3,3.1620158491577297,-0.8730692072848948,24.67443454420836,1627790,Ante Zizic
1627812,2018,106.64,29,5,3.011149807189202,-0.8574160138019217,27.19429857464366,1627812,Yogi Ferrell
1627812,2019,20.44,3,1,1.86136825773478,-0.9718426453953516,14.677103718199607,1627812,Yogi Ferrell
1627814,2020,50.26,6,1,1.8869281961294704,-0.9994900539469692,11.937922801432553,1627814,Damion Lee
1627814,2022,68.0,13,3,2.0887866877462336,-0.923725664272226,19.11764705882353,1627814,Damion Lee
1627819,2018,24.15,9,1,1.85053278929929,-0.7458345204395769,37.267080745341616,1627819,Isaiah Taylor
1627820,2018,51.14,18,2,3.653189715442825,-0.7838297961144794,35.19749706687524,1627820,Tyrone Wallace
1627823,2019,149.8,53,4,2.412928270657033,-0.7710937136290389,35.380507343124165,1627823,Juancho Hernangomez
1627823,2022,42.4,12,1,3.579330873544749,-0.8527744408109192,28.30188679245283,1627823,Juancho Hernangomez
1627826,2019,21.79,6,1,4.12033126716746,-0.8658476449341805,27.535566773749427,1627826,Ivica Zubac
1627826,2020,25.91,13,1,3.41231905719926,-0.6323864094064194,50.17367811655732,1627826,Ivica Zubac
1627826,2021,77.04,60,3,2.270627699984687,-0.3058375924784834,77.88161993769471,1627826,Ivica Zubac
1627826,2022,395.9,162,7,3.5136090184108184,-0.7292563309323796,40.91942409699419,1627826,Ivica Zubac
1627826,2023,441.2,148,7,2.332258020147751,-0.8003307581827959,33.54487760652765,1627826,Ivica Zubac
1627826,2024,264.0,88,7,3.901319116160344,-0.8098521023288388,33.33333333333333,1627826,Ivica Zubac
1627827,2018,23.86,3,1,8.04851785682754,-1.05475173347188,12.573344509639565,1627827,Dorian Finney-Smith
1627827,2019,77.00999999999999,27,3,3.9590550764750767,-0.8181502181411813,35.06038176860148,1627827,Dorian Finney-Smith
1627827,2020,489.54,202,9,3.530116148191285,-0.7205668076966157,41.26322670261878,1627827,Dorian Finney-Smith
1627827,2021,328.05,67,7,3.671618761283711,-0.9500695180374183,20.423715896966925,1627827,Dorian Finney-Smith
1627827,2022,1121.5,262,22,3.226312127129246,-0.9018125945167124,23.36156932679447,1627827,Dorian Finney-Smith
1627827,2023,829.8,225,22,3.4372733825899293,-0.8643953888245666,27.114967462039047,1627827,Dorian Finney-Smith
1627827,2024,428.4,74,9,3.0194091731528667,-0.9562057627049994,17.273576097105508,1627827,Dorian Finney-Smith
1627832,2019,66.39,23,3,4.553400913581413,-0.8031696400282163,34.64377165235728,1627832,Fred VanVleet
1627832,2020,145.95000000000002,31,3,4.527095652856301,-0.9491609643659646,21.240150736553613,1627832,Fred VanVleet
1627832,2021,175.17000000000002,48,5,4.134854074318293,-0.864106493478457,27.40195238910772,1627832,Fred VanVleet
1627832,2022,722.2,148,15,3.0281632191112107,-0.9249020129714428,20.492938244253665,1627832,Fred VanVleet
1627832,2023,707.4,184,13,3.5960579978446834,-0.8803772289833287,26.01074356799548,1627832,Fred VanVleet
1627832,2024,782.3,156,16,2.603854568389374,-0.9280023065242808,19.94119902850569,1627832,Fred VanVleet
1627835,2018,22.53,11,1,8.04851785682754,-0.6922472735527407,48.82379050155348,1627835,Paul Zipser
1627853,2019,41.85,13,2,2.770778623445795,-0.8143921458761844,31.06332138590204,1627853,Ryan Arcidiacono
1627854,2019,89.64999999999999,17,4,2.389629310693428,-0.9328949710317328,18.962632459564976,1627854,Bryn Forbes
1627854,2020,163.73,59,5,2.4193658523191344,-0.7754043952534858,36.03493556464912,1627854,Bryn Forbes
1627854,2022,45.3,9,2,1.7063075465461952,-0.9017520706807732,19.86754966887417,1627854,Bryn Forbes
1627863,2018,31.44,12,1,4.69670009313867,-0.7652876116184097,38.167938931297705,1627863,Danuel House Jr.
1627863,2021,46.48,16,1,2.9714027741067803,-0.7854799485672297,34.42340791738383,1627863,Danuel House Jr.
1627863,2022,97.9,28,2,3.49296134915542,-0.8787655734714915,28.600612870275796,1627863,Danuel House Jr.
1627863,2024,41.9,14,1,4.33332331446573,-0.8092043548630343,33.41288782816229,1627863,Danuel House Jr.
1627875,2018,22.51,8,1,3.4924416044663897,-0.7795268149784711,35.53976010661928,1627875,Marcus Georges-Hunt
1627884,2018,42.34,20,2,3.180825277673436,-0.664875200826248,47.23665564478034,1627884,Derrick Jones Jr.
1627884,2020,45.54,18,2,4.183843101849956,-0.7549987139199354,39.52569169960474,1627884,Derrick Jones Jr.
1627884,2021,267.36,83,5,3.898028553986396,-0.8158657381838769,31.044284859365646,1627884,Derrick Jones Jr.
1627884,2022,127.6,50,2,3.220847497623194,-0.7623451870801573,39.18495297805642,1627884,Derrick Jones Jr.
1627884,2023,29.9,5,1,2.78022458181943,-0.960578165550636,16.722408026755854,1627884,Derrick Jones Jr.
1627884,2024,820.1,175,15,2.983205425519916,-0.9050667904880996,21.33886111449823,1627884,Derrick Jones Jr.
1627885,2019,20.44,6,1,2.63559030899491,-0.8328138287259571,29.35420743639921,1627885,Shaquille Harrison
1627936,2022,317.5,68,10,2.668217350874274,-0.8925198794514578,21.41732283464567,1627936,Alex Caruso
1627936,2023,550.1,151,13,3.340050907893508,-0.8477003719301164,27.44955462643156,1627936,Alex Caruso
1627936,2024,1039.8,297,21,3.034193475567866,-0.8552003262207322,28.56318522792845,1627936,Alex Caruso
1628021,2018,27.03,2,1,3.4924416044663897,-1.0609325551493622,7.399186089530152,1628021,David Nwaba
1628021,2019,24.6,9,1,5.50130067772976,-0.7891593482407123,36.58536585365854,1628021,David Nwaba
1628021,2022,41.4,15,1,4.85424891918026,-0.7862236486120926,36.231884057971016,1628021,David Nwaba
1628035,2022,61.0,34,1,3.8360132889217295,-0.5809830837088896,55.73770491803278,1628035,Alfonzo McKinnie
1628365,2020,264.37,93,8,2.881118691835036,-0.7708988877650327,35.17797026894126,1628365,Markelle Fultz
1628365,2023,489.2,87,12,3.284531103962636,-0.9431580902654056,17.78413736713001,1628365,Markelle Fultz
1628365,2024,107.4,6,2,1.77524028293156,-1.0617822535755843,5.58659217877095,1628365,Markelle Fultz
1628366,2018,305.89,44,10,3.24067827639746,-0.9897323955065784,14.38425577822093,1628366,Lonzo Ball
1628366,2019,167.5,38,5,3.484521599346223,-0.917584195407586,22.686567164179102,1628366,Lonzo Ball
1628366,2020,90.25,26,4,2.5750577707402176,-0.8346988932506942,28.80886426592798,1628366,Lonzo Ball
1628366,2021,300.36,103,7,3.1424080624134563,-0.7927868454696185,34.29218271407644,1628366,Lonzo Ball
1628366,2022,392.7,81,9,3.2332631494370303,-0.9237351563935672,20.626432391138277,1628366,Lonzo Ball
1628367,2018,66.72,32,3,2.71532173004796,-0.6475790303583079,47.961630695443645,1628367,Josh Jackson
1628367,2019,24.42,6,1,2.2073662826213,-0.8763734171259674,24.570024570024568,1628367,Josh Jackson
1628367,2021,66.93,25,3,4.03301554574626,-0.7632744638899985,37.35245779172269,1628367,Josh Jackson
1628367,2022,67.6,9,3,3.0806583859118164,-0.9961971845438368,13.313609467455622,1628367,Josh Jackson
1628368,2018,274.84000000000003,96,8,2.955523867349413,-0.7772935868717906,34.929413476932034,1628368,De'Aaron Fox
1628368,2019,497.76,152,12,3.851917937621766,-0.8304885524369923,30.53680488588878,1628368,De'Aaron Fox
1628368,2020,158.2,66,7,2.7266258014593,-0.7113498825096581,41.71934260429836,1628368,De'Aaron Fox
1628368,2021,221.5,56,7,2.868591503325141,-0.8711779679940852,25.28216704288939,1628368,De'Aaron Fox
1628368,2022,417.1,80,10,2.7042723122269376,-0.9355881892844994,19.180052745145048,1628368,De'Aaron Fox
1628368,2023,774.6,166,15,3.298995026617479,-0.9137198965864584,21.430415698424994,1628368,De'Aaron Fox
1628368,2024,705.0,129,14,2.401651223859689,-0.9467089221380164,18.29787234042553,1628368,De'Aaron Fox
1628369,2019,52.370000000000005,18,1,2.47049304086587,-0.7985161562444447,34.370822990261594,1628369,Jayson Tatum
1628369,2020,45.46,16,2,2.485121295151685,-0.770416915156927,35.195776506819186,1628369,Jayson Tatum
1628369,2021,45.620000000000005,12,2,3.9904941589951903,-0.8836506787264109,26.3042525208242,1628369,Jayson Tatum
1628369,2022,304.5,55,8,2.9950777283891235,-0.9617583822187664,18.0623973727422,1628369,Jayson Tatum
1628369,2023,177.7,39,5,3.341331075318954,-0.9091903774564192,21.947101857062464,1628369,Jayson Tatum
1628369,2024,272.1,40,6,2.5689378060842065,-0.9811743096394632,14.700477765527378,1628369,Jayson Tatum
1628370,2022,110.5,18,3,2.0005186512431177,-0.957398239054601,16.289592760180994,1628370,Malik Monk
1628370,2023,23.8,0,1,1.50865090144731,-1.1150865090144733,0.0,1628370,Malik Monk
1628371,2019,47.31,16,2,2.23017840508999,-0.7854245832543367,33.819488480236735,1628371,Jonathan Isaac
1628371,2020,208.86,62,6,1.887955841823144,-0.8332793371215146,29.684956430144595,1628371,Jonathan Isaac
1628371,2024,114.7,27,5,3.1723341726355776,-0.88794113170693,23.539668700959023,1628371,Jonathan Isaac
1628372,2018,138.04999999999998,30,4,3.706312894874403,-0.917179655054572,21.73125679101775,1628372,Dennis Smith Jr.
1628372,2019,87.89,14,3,3.3719333332519,-0.9810900117209684,15.929002161793152,1628372,Dennis Smith Jr.
1628372,2020,20.1,5,1,4.75593068686053,-0.8988030879631328,24.87562189054726,1628372,Dennis Smith Jr.
1628372,2022,95.6,12,2,3.00126707898927,-0.998433723421472,12.552301255230123,1628372,Dennis Smith Jr.
1628372,2023,396.8,100,11,3.636355000753913,-0.8931188059183025,25.201612903225808,1628372,Dennis Smith Jr.
1628372,2024,87.2,31,4,3.556698431746605,-0.7826100941184978,35.55045871559633,1628372,Dennis Smith Jr.
1628373,2018,22.68,6,1,2.33624788557586,-0.8588122143054943,26.45502645502645,1628373,Frank Ntilikina
1628373,2019,22.89,13,1,7.95475396768304,-0.6116139442202992,56.79335954565312,1628373,Frank Ntilikina
1628373,2020,22.06,11,1,1.98064275388223,-0.6211663550093574,49.864007252946514,1628373,Frank Ntilikina
1628373,2022,88.30000000000001,24,3,2.38381052709875,-0.8548732226950381,27.18006795016987,1628373,Frank Ntilikina
1628374,2018,49.39,13,2,3.349259004881855,-0.8652537408474428,26.321117635148816,1628374,Lauri Markkanen
1628374,2019,106.0,38,5,2.638810073421174,-0.7692632411227293,35.84905660377358,1628374,Lauri Markkanen
1628374,2020,149.47,77,5,2.0766387668823056,-0.6094312505033207,51.5153542516893,1628374,Lauri Markkanen
1628374,2021,67.61,26,2,2.452248399116664,-0.7518772536883965,38.45584972637184,1628374,Lauri Markkanen
1628374,2022,415.4,144,12,3.050074919498884,-0.7815830598760726,34.66538276360135,1628374,Lauri Markkanen
1628374,2023,273.6,75,6,3.4282836025322925,-0.8857918692458573,27.412280701754383,1628374,Lauri Markkanen
1628374,2024,151.8,61,4,3.2252530883601533,-0.7376768688249239,40.184453227931485,1628374,Lauri Markkanen
1628378,2018,137.41,41,6,2.845058095731227,-0.8287696061533154,29.837711956917257,1628378,Donovan Mitchell
1628378,2019,156.26,40,5,2.0775045013229088,-0.8638606459297863,25.59836170485089,1628378,Donovan Mitchell
1628378,2020,133.96,35,4,2.551985078184813,-0.8590729934388931,26.12720214989549,1628378,Donovan Mitchell
1628378,2021,147.26999999999998,30,5,2.386430164546923,-0.9108700384810554,20.37074760643716,1628378,Donovan Mitchell
1628378,2022,213.0,41,4,2.0777103099067555,-0.9257624538231736,19.24882629107981,1628378,Donovan Mitchell
1628378,2023,222.7,52,6,2.1121062970024536,-0.8766360766845352,23.349797934440957,1628378,Donovan Mitchell
1628378,2024,117.5,15,2,2.9134684503055,-1.0025698912715952,12.76595744680851,1628378,Donovan Mitchell
1628379,2022,64.9,6,2,1.7783844640566902,-1.025787718161682,9.244992295839753,1628379,Luke Kennard
1628380,2020,42.96,13,2,1.8189941911775749,-0.8114362775204242,30.26070763500931,1628380,Zach Collins
1628380,2022,63.9,39,2,5.045101245262606,-0.4959055579071715,61.03286384976526,1628380,Zach Collins
1628380,2023,115.8,29,3,2.807101547354158,-0.8762386712564109,25.043177892918827,1628380,Zach Collins
1628380,2024,289.7,85,9,3.450720854215369,-0.8244919273121224,29.34069727304108,1628380,Zach Collins
1628381,2018,22.22,17,1,4.99993276354776,-0.3849228199847125,76.5076507650765,1628381,John Collins
1628381,2019,47.23,9,2,4.00662537254557,-0.9485065168566074,19.05568494600889,1628381,John Collins
1628381,2021,24.45,4,1,1.92598246737894,-0.9556606426696996,16.359918200409,1628381,John Collins
1628381,2022,187.6,47,4,3.402384584368052,-0.8832395212196703,25.05330490405117,1628381,John Collins
1628381,2023,365.3,82,10,2.5121368743699426,-0.8828475098104297,22.44730358609362,1628381,John Collins
1628381,2024,421.8,114,10,3.144715520610341,-0.8670925839887479,27.027027027027028,1628381,John Collins
1628382,2018,42.51,11,1,4.69670009313867,-0.8887089942350948,25.8762644083745,1628382,Justin Jackson
1628382,2019,29.14,9,1,2.25553328452801,-0.8137015236483001,30.885380919698008,1628382,Justin Jackson
1628384,2018,70.36,28,2,6.93124526893125,-0.7649470942706836,39.79533826037521,1628384,OG Anunoby
1628384,2019,44.97,13,2,4.54046432426196,-0.85674858747891,28.9081609962197,1628384,OG Anunoby
1628384,2020,148.01,25,5,3.828417533652292,-0.9830109064542788,16.890750624957775,1628384,OG Anunoby
1628384,2021,46.21,15,2,2.5445357364667003,-0.7983321782862586,32.46050638389959,1628384,OG Anunoby
1628384,2022,352.6,70,8,3.352447692155661,-0.9364031287335404,19.85252410663641,1628384,OG Anunoby
1628384,2023,1282.2,231,21,3.0809471689324046,-0.945299540635641,18.015910154422084,1628384,OG Anunoby
1628384,2024,1017.6,212,14,2.777828549610944,-0.9206569921156068,20.83333333333333,1628384,OG Anunoby
1628386,2018,21.27,15,1,1.86224740128184,-0.4134038562413094,70.52186177715092,1628386,Jarrett Allen
1628386,2019,77.74,36,3,3.282945417561004,-0.6713024588701387,46.3082068433239,1628386,Jarrett Allen
1628386,2020,253.19,82,4,2.4121229244085187,-0.8153787150919154,32.38674513211423,1628386,Jarrett Allen
1628386,2021,196.79,79,4,2.6460396049748858,-0.7663329924127608,40.144316276233546,1628386,Jarrett Allen
1628386,2022,540.7,94,8,3.154720865886494,-0.9579561658859592,17.38487146291844,1628386,Jarrett Allen
1628386,2023,343.1,109,8,3.516510934564785,-0.8439722277662813,31.76916350918099,1628386,Jarrett Allen
1628386,2024,565.4,144,10,3.2659904385781497,-0.8972964136922561,25.46869472939512,1628386,Jarrett Allen
1628389,2018,82.07,30,3,3.882547074694956,-0.7610917418831438,36.55416108200317,1628389,Bam Adebayo
1628389,2019,53.010000000000005,17,2,3.546900022027125,-0.7855142820563332,32.06942086398792,1628389,Bam Adebayo
1628389,2020,347.28000000000003,101,8,2.277642920544879,-0.8290512705051082,29.083160562082465,1628389,Bam Adebayo
1628389,2021,144.3,42,5,3.005504909185225,-0.8420751446475218,29.1060291060291,1628389,Bam Adebayo
1628389,2022,382.6,68,7,3.566584774136555,-0.9526909405975078,17.77313120752744,1628389,Bam Adebayo
1628389,2023,356.3,74,9,3.052962365998501,-0.9346649692110256,20.76901487510525,1628389,Bam Adebayo
1628389,2024,604.6,100,11,2.970451144633264,-0.9806144935594624,16.539861065167052,1628389,Bam Adebayo
1628390,2019,197.22,57,5,2.067519087356425,-0.8427043532771428,28.901734104046245,1628390,Terrance Ferguson
1628390,2020,286.79,76,8,2.918275439728028,-0.8711298664738429,26.500226646675276,1628390,Terrance Ferguson
1628392,2022,29.5,2,1,1.81605411290135,-1.050363930959522,6.779661016949152,1628392,Isaiah Hartenstein
1628392,2023,42.4,24,1,4.38133661671216,-0.5759562233099789,56.60377358490566,1628392,Isaiah Hartenstein
1628392,2024,320.2,77,6,3.1282597048754064,-0.9127835165331656,24.0474703310431,1628392,Isaiah Hartenstein
1628393,2018,20.99,10,1,2.01573113201108,-0.6437399697288769,47.6417341591234,1628393,Jawun Evans
1628396,2021,20.6,2,1,1.72281162702066,-1.02014073762943,9.70873786407767,1628396,Tony Bradley
1628397,2019,43.23,21,2,3.23908285719662,-0.6488312741920307,48.57737682165163,1628397,Ivan Rabb
1628398,2018,88.02,19,3,2.499132845851893,-0.9056365327633,21.586003181095208,1628398,Kyle Kuzma
1628398,2019,195.8,31,7,2.2022894537670186,-0.9701045910185896,15.832482124616956,1628398,Kyle Kuzma
1628398,2020,21.33,7,1,2.72689713776394,-0.7990926938342734,32.81762775433662,1628398,Kyle Kuzma
1628398,2021,67.53,0,2,1.7015238962309065,-1.1170152389623091,0.0,1628398,Kyle Kuzma
1628398,2022,294.3,78,8,3.1999818061820164,-0.8647937089650625,26.503567787971456,1628398,Kyle Kuzma
1628398,2023,479.8,93,12,2.7923462207847654,-0.9467302297150126,19.383076281784074,1628398,Kyle Kuzma
1628398,2024,777.1,183,14,2.861408717474957,-0.8861300512417248,23.54909278085189,1628398,Kyle Kuzma
1628400,2022,20.4,10,1,4.34791623457574,-0.6532830839143848,49.01960784313726,1628400,Semi Ojeleye
1628401,2019,331.46000000000004,107,9,3.319327052196241,-0.8148716882416877,32.28142158933204,1628401,Derrick White
1628401,2020,50.2,22,2,3.271431006757805,-0.6907887824419507,43.82470119521912,1628401,Derrick White
1628401,2021,43.25,11,2,1.866496244248165,-0.8673174584611956,25.43352601156069,1628401,Derrick White
1628401,2022,370.7,83,12,3.1594774377623174,-0.9066423770965752,22.390072835176696,1628401,Derrick White
1628401,2023,268.7,52,9,3.2965466797786718,-0.9402821723134116,19.35243766282099,1628401,Derrick White
1628401,2024,404.5,76,12,2.84269732715765,-0.9367105774357496,18.78862793572312,1628401,Derrick White
1628402,2019,28.89,7,1,1.75822971066221,-0.8752839239671276,24.229837313949464,1628402,Frank Jackson
1628402,2022,107.3,32,3,2.583707982870062,-0.8275266001976426,29.82292637465051,1628402,Frank Jackson
1628404,2020,89.28,21,2,4.1285192639016834,-0.9157845446186146,23.521505376344084,1628404,Josh Hart
1628404,2021,128.59,47,4,2.794872931437694,-0.7665248248021361,36.55027607123416,1628404,Josh Hart
1628404,2022,438.4,99,12,2.858029971690926,-0.9014216952460762,22.58211678832117,1628404,Josh Hart
1628404,2023,815.3,205,19,3.07895988314915,-0.8799239976285288,25.1441187293021,1628404,Josh Hart
1628404,2024,557.5,128,11,2.65330996271912,-0.8868931974699045,22.95964125560538,1628404,Josh Hart
1628407,2018,21.99,8,1,1.52708430853366,-0.7514691150271283,36.380172805820834,1628407,Dwayne Bacon
1628407,2021,120.94,51,5,2.943044615843442,-0.7097991081506813,42.16967091119563,1628407,Dwayne Bacon
1628408,2021,21.87,4,1,4.003284221791089,-0.957133893886864,18.289894833104707,1628408,PJ Dozier
1628410,2023,82.2,11,3,2.8631690476857066,-1.00003714298526,13.381995133819952,1628410,Edmond Sumner
1628411,2018,20.34,2,1,1.5049289088997,-1.0167208721765095,9.83284169124877,1628411,Wes Iwundu
1628411,2019,26.05,9,1,3.58123565283458,-0.790322913150227,34.548944337811896,1628411,Wes Iwundu
1628411,2020,42.21,14,2,1.7221297287737052,-0.7854900163538822,33.16749585406302,1628411,Wes Iwundu
1628411,2021,21.22,0,1,2.01523965646933,-1.1201523965646931,0.0,1628411,Wes Iwundu
1628413,2019,27.26,9,1,4.12033126716746,-0.8110492407714547,33.015407190022,1628413,Jonah Bolden
1628414,2018,82.28,34,3,5.51338699179825,-0.7261702869115189,41.32231404958678,1628414,Sindarius Thornwell
1628415,2018,96.23,29,3,3.4438845842023325,-0.8402651168011657,30.136132183310814,1628415,Dillon Brooks
1628415,2020,212.58,77,7,3.3074226011213166,-0.7671309666194885,36.22165772885501,1628415,Dillon Brooks
1628415,2021,424.65,86,11,3.6815013642584025,-0.940483425967488,20.251972212410223,1628415,Dillon Brooks
1628415,2022,476.2,125,11,3.2361464041049874,-0.8615199986427661,26.24947501049979,1628415,Dillon Brooks
1628415,2023,1426.8,346,21,3.1358020960406887,-0.8840686269762248,24.250070086907765,1628415,Dillon Brooks
1628415,2024,1277.9,332,24,3.0724969500245938,-0.8718310308280511,25.98012364034744,1628415,Dillon Brooks
1628418,2019,28.83,12,1,4.94466636502427,-0.7332135731195455,41.623309053069725,1628418,Thomas Bryant
1628418,2020,144.31,37,5,2.466315701734175,-0.8636239528085041,25.639248839304276,1628418,Thomas Bryant
1628418,2021,62.99,24,1,2.27626948220829,-0.7606401636154512,38.10128591839975,1628418,Thomas Bryant
1628418,2022,25.9,4,1,3.17438314537083,-0.977303677013554,15.444015444015443,1628418,Thomas Bryant
1628418,2023,137.6,32,4,3.940350314723272,-0.9176147819802905,23.25581395348837,1628418,Thomas Bryant
