name,season,o_rapm,d_rapm,total_rapm,my_o_rapm,my_d_rapm,my_total_rapm,poss,games
Jerryd Bayless,2018,-2.68224502172201,2.02881815127108,-4.711063172993089,-269.2971363715361,214.0870918087793,-483.3842281803154,1889,32
Marcus Smart,2018,-1.03654054823309,-1.88606877752303,0.84952822928994,-69.8903933903351,-136.4653571934577,66.57496380312259,3089,80
Dennis Schroder,2018,1.37396978383178,1.4151937517536999,-0.04122396792191996,91.43565849254128,96.85664116092454,-5.42098266838326,4132,79
Semi Ojeleye,2018,-2.41322162329702,0.38897529077910004,-2.80219691407612,-139.80795341885545,28.5286716613101,-168.33662508016556,2222,49
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,27
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,27
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,27
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,27
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,27
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,27
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,27
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,27
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,55
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,55
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,55
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,55
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,55
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,55
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,55
Tobias Harris,2018,0.40566408337369003,0.10602647490572,0.29963760846797005,51.44910278938425,129.19282511566666,-77.74372232628241,5382,55
David Nwaba,2018,-0.40115107463091,1.2964104565285401,-1.69756153115945,43.662837663262586,-85.70656260683765,129.36940027010024,3321,50
Taurean Prince,2018,-1.70758770878615,0.40331801778331,-2.11090572656946,-52.054131659842405,97.32989347729875,-149.38402513714115,4965,55
Joe Ingles,2018,0.9580287472257599,0.49399238610331003,0.4640363611224499,119.95066228012573,47.87593635019825,72.07472592992747,5130,82
Alfonzo McKinnie,2018,-0.02518648577979,0.68377017708257,-0.70895666286236,-181.6061148372541,113.347472884594,-294.95358772184807,113,70
Darius Miller,2018,1.88969650293026,2.38974800489248,-0.5000515019622203,79.82426153972516,72.8145174314077,7.009744108317463,4022,69
Kemba Walker,2018,4.15391954344268,-0.30213918375143,4.45605872719411,393.76263566312775,50.056679533292105,343.70595612983567,5578,82
Jonathon Simmons,2018,0.89098368345029,-0.10699063587702,0.99797431932731,-28.95847525600756,-30.72630843503747,1.7678331790299104,4131,41
Jonathon Simmons,2018,0.89098368345029,-0.10699063587702,0.99797431932731,-28.95847525600756,-30.72630843503747,1.7678331790299104,4131,41
Jonathon Simmons,2018,0.89098368345029,-0.10699063587702,0.99797431932731,-28.95847525600756,-30.72630843503747,1.7678331790299104,4131,12
Jonathon Simmons,2018,0.89098368345029,-0.10699063587702,0.99797431932731,-28.95847525600756,-30.72630843503747,1.7678331790299104,4131,12
Larry Nance Jr.,2018,-1.53936594144841,-2.3940149321119,0.85464899066349,-32.50924601089491,-107.41146083460316,74.90221482370825,2910,67
Sindarius Thornwell,2018,-3.12739567686618,-0.58332389633251,-2.54407178053367,-246.7263685003535,-109.73098602027976,-136.99538248007372,2341,64
Lauri Markkanen,2018,-1.27893498107989,2.16773382054861,-3.4466688016285003,52.172578049070076,134.04724630870737,-81.8746682596373,4108,52
Blake Griffin,2018,0.83921741619706,-0.5712268981808399,1.4104443143779,27.816485658726148,11.816073865618119,16.00041179310803,3970,75
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,55
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,55
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,55
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,55
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,55
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,55
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,55
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,55
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,10
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,10
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,10
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,10
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,10
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,10
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,10
Jimmy Butler,2018,1.43686357945263,-3.3483218331506603,4.7851854126032904,145.02840778196708,-222.76705620207213,367.7954639840392,4252,10
Marc Gasol,2018,-0.49197153653702996,1.2056642491000902,-1.6976357856371203,115.72072293433536,74.85095817788768,40.86976475644768,4674,53
Marc Gasol,2018,-0.49197153653702996,1.2056642491000902,-1.6976357856371203,115.72072293433536,74.85095817788768,40.86976475644768,4674,53
Marc Gasol,2018,-0.49197153653702996,1.2056642491000902,-1.6976357856371203,115.72072293433536,74.85095817788768,40.86976475644768,4674,26
Marc Gasol,2018,-0.49197153653702996,1.2056642491000902,-1.6976357856371203,115.72072293433536,74.85095817788768,40.86976475644768,4674,26
Cody Zeller,2018,0.32952650643795,-1.50678034612332,1.83630685256127,-91.4544603851708,-190.14868311890024,98.69422273372943,1265,49
Josh Hart,2018,2.0301654597469296,0.94097602693932,1.0891894328076095,-41.75038271568926,-86.0881395080773,44.33775679238804,2975,67
Pat Connaughton,2018,0.50256606774398,-0.17534985628748,0.6779159240314601,67.42426278193935,24.45824955853935,42.9660132234,2979,56
Justin Anderson,2018,-2.2284555271961803,1.30924099187145,-3.53769651906763,-179.61755062533297,52.88481389479161,-232.5023645201246,1044,40
Lou Williams,2018,3.4924416044663897,3.274109911511,0.21833169295538957,186.296271482023,78.09960600527623,108.19666547674677,5405,75
Jrue Holiday,2018,0.96941743683694,-1.95289725859051,2.92231469542745,149.338866486609,-139.0636462354049,288.40251272201385,6130,67
Paul Millsap,2018,-0.15313199992422,-2.42059474840947,2.26746274848525,1.78526552385864,-174.22069181666774,176.00595734052638,2282,70
Brandon Ingram,2018,0.49984626715608005,1.5548414174712901,-1.05499515031521,-91.31207323370712,5.66739840592658,-96.9794716396337,4098,52
Danny Green,2018,0.06135776892244,-1.18146781176337,1.24282558068581,79.11036884546826,-43.91158599999908,123.02195484546735,3477,80
Richaun Holmes,2018,0.57563936665113,2.53875329509132,-1.96311392844019,42.653516740098304,-63.95724896720628,106.61076570730458,1510,67
D'Angelo Russell,2018,-0.77748986917165,3.63425896020928,-4.41174882938093,70.4003730033067,197.8592340362395,-127.45886103293282,2586,81
Dorian Finney-Smith,2018,-0.6441554233229,0.3462622461807,-0.9904176695036,-116.88415362008755,-42.03873065651805,-74.84542296356949,889,81
Shaun Livingston,2018,1.11089859400871,-0.47897289232150997,1.58987148633022,-34.453985717796186,-68.73645314054755,34.28246742275137,2266,64
Daniel Hamilton,2018,-1.15537002045616,0.51382976150254,-1.6691997819587001,-173.008260489782,-117.16191259809334,-55.846347891688666,55,16
Trey Lyles,2018,-1.2154805825957,0.66042437235186,-1.87590495494756,-95.97452915806987,-83.7489613716577,-12.22556778641217,2784,60
Shaquille Harrison,2018,0.9109396346351901,-0.43454108714663003,1.34548072178182,-131.34447631957468,-27.1537539005557,-104.19072241901898,806,73
Jakob Poeltl,2018,0.93763273784992,0.42623577331266993,0.51139696453725,-27.15830748267803,-56.22872050631843,29.070413023640402,3039,76
Al-Farouq Aminu,2018,-0.40078459604186,-1.82642606540777,1.4256414693659099,57.08224226859534,-59.74837156324568,116.83061383184102,4169,81
Deyonta Davis,2018,-0.6225470269136,2.58221715460537,-3.2047641815189696,-45.70316714558647,-81.6080129104871,35.904845764900635,1879,8
Serge Ibaka,2018,1.27691777293265,-0.12686360115391002,1.40378137408656,11.33629536946184,56.093478772452755,-44.75718340299092,4269,74
Alex Len,2018,-3.75898664496178,1.35043990990532,-5.1094265548671,-169.07299595821505,-49.345007615083034,-119.72798834313201,2919,77
Jeff Teague,2018,0.36050014471203,1.9276662745416702,-1.5671661298296402,-12.05111008658508,200.13519211795943,-212.18630220454452,4654,42
Derrick White,2018,-0.12937340461284,-0.26760685412951,0.13823344951667002,180.00609014230352,-162.99631889447534,343.0024090367789,287,67
Salah Mejri,2018,-0.014635107733359999,-2.06316800014414,2.0485328924107797,-86.05198053260747,-151.571450756764,65.51947022415652,1416,29
Julius Randle,2018,-0.47420764398007,2.99471131011137,-3.46891895409144,21.6349048882997,115.49917299057401,-93.86426810227431,4511,73
Michael Carter-Williams,2018,-1.78578789138492,-0.73712802294401,-1.0486598684409099,-86.25768801282263,4.88002081777875,-91.13770883060138,1646,12
Clint Capela,2018,1.00934489598522,-0.75570355274548,1.7650484487306999,-132.6896738503485,-51.3280291809258,-81.3616446694227,4058,67
Ben McLemore,2018,-2.12215757158335,1.53057788321745,-3.6527354548008,-196.93382902358144,90.29282298840924,-287.22665201199067,2158,14
Rodney Hood,2018,-0.16204076083983,3.24815890779852,-3.41019966863835,-47.02256145830945,142.15900107173928,-189.18156253004872,3220,27
Rodney Hood,2018,-0.16204076083983,3.24815890779852,-3.41019966863835,-47.02256145830945,142.15900107173928,-189.18156253004872,3220,27
Rodney Hood,2018,-0.16204076083983,3.24815890779852,-3.41019966863835,-47.02256145830945,142.15900107173928,-189.18156253004872,3220,45
Rodney Hood,2018,-0.16204076083983,3.24815890779852,-3.41019966863835,-47.02256145830945,142.15900107173928,-189.18156253004872,3220,45
Omri Casspi,2018,0.17513066426567,0.0796665163776,0.09546414788807,-74.15706318209317,-88.79277185915264,14.635708677059469,1533,36
Channing Frye,2018,2.61583676002479,0.71621251431747,1.89962424570732,154.64338769074578,90.5573361334187,64.08605155732708,1418,29
Karl-Anthony Towns,2018,4.9999327635477595,2.3973235473723102,2.6026092161754493,218.5019791941602,-8.71741429386096,227.21939348802118,5760,77
Henry Ellenson,2018,-1.9705657152965899,0.3676247613684,-2.3381904766649897,-64.74455252224878,-56.24356539800262,-8.500987124246159,666,14
Kyle Korver,2018,-0.0660004074172,-0.428679162343,0.36267875492580004,35.03733635946873,25.048194719435802,9.98914164003293,3246,54
Kyle Korver,2018,-0.0660004074172,-0.428679162343,0.36267875492580004,35.03733635946873,25.048194719435802,9.98914164003293,3246,54
Kyle Korver,2018,-0.0660004074172,-0.428679162343,0.36267875492580004,35.03733635946873,25.048194719435802,9.98914164003293,3246,16
Kyle Korver,2018,-0.0660004074172,-0.428679162343,0.36267875492580004,35.03733635946873,25.048194719435802,9.98914164003293,3246,16
Malcolm Brogdon,2018,1.43155785034352,0.10505413775703999,1.32650371258648,138.28763660543254,26.74183433788543,111.54580226754712,2776,64
Chandler Parsons,2018,-0.56333317061485,1.187948000462,-1.75128117107685,-37.753278860143155,215.5662938944668,-253.31957275460996,1370,25
Buddy Hield,2018,-1.57721430108122,1.4015286249291201,-2.97874292601034,28.610710386454308,59.6069067943473,-30.996196407892995,3956,82
Domantas Sabonis,2018,-1.03411762354132,0.42285519368701,-1.45697281722833,-99.91790371480374,-81.37488834498764,-18.543015369816104,3587,74
Tyson Chandler,2018,-3.3600860720384698,0.61456358104387,-3.9746496530823396,-175.84493650211743,-93.71911229887456,-82.12582420324287,2357,48
Kadeem Allen,2018,-0.57125472914625,0.384164049004,-0.9554187781502499,204.25703206277163,55.620380503551814,148.6366515592198,215,19
LeBron James,2018,8.04851785682754,0.08339169726718,7.965126159560361,390.2689701616561,-8.33996384140077,398.6089340030569,6156,55
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,24
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,24
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,24
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,24
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,24
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,24
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,24
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,24
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,34
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,34
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,34
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,34
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,34
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,34
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,34
Markieff Morris,2018,-0.36193677060598,-0.44377450541840996,0.08183773481242995,-106.92946263096017,51.139091385471325,-158.0685540164315,3912,34
Timothe Luwawu-Cabarrot,2018,-1.5995429674188,-1.23621165640424,-0.36333131101455995,-159.8457394147408,-128.39311583248252,-31.45262358225827,1650,29
Timothe Luwawu-Cabarrot,2018,-1.5995429674188,-1.23621165640424,-0.36333131101455995,-159.8457394147408,-128.39311583248252,-31.45262358225827,1650,29
Timothe Luwawu-Cabarrot,2018,-1.5995429674188,-1.23621165640424,-0.36333131101455995,-159.8457394147408,-128.39311583248252,-31.45262358225827,1650,10
Timothe Luwawu-Cabarrot,2018,-1.5995429674188,-1.23621165640424,-0.36333131101455995,-159.8457394147408,-128.39311583248252,-31.45262358225827,1650,10
John Wall,2018,2.01573113201108,0.73199584871278,1.2837352832983,55.33498202303465,38.58993429125818,16.745047731776467,2897,32
Marquese Chriss,2018,-1.82597099860482,2.18712216910518,-4.01309316771,-126.1953590646053,122.72021409737191,-248.9155731619772,3168,27
CJ McCollum,2018,1.75934865263513,0.65442787242395,1.10492078021118,113.59322275381936,148.4033237076182,-34.81010095379884,5860,70
Chris Paul,2018,5.47623035010238,-2.7951819045224,8.27141225462478,377.926656120664,-92.24949677363256,470.1761528942966,3689,58
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,47
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,47
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,47
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,47
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,47
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,47
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,47
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,47
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,17
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,17
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,17
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,17
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,17
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,17
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,17
Mike Muscala,2018,-0.7538686716268099,0.72369550563643,-1.47756417726324,-29.06405864924208,45.61806435736648,-74.68212300660856,2196,17
Corey Brewer,2018,-1.98954402331034,0.69383015424293,-2.68337417755327,-21.63950197805765,-9.56264019533846,-12.076861782719188,2530,24
Corey Brewer,2018,-1.98954402331034,0.69383015424293,-2.68337417755327,-21.63950197805765,-9.56264019533846,-12.076861782719188,2530,24
Corey Brewer,2018,-1.98954402331034,0.69383015424293,-2.68337417755327,-21.63950197805765,-9.56264019533846,-12.076861782719188,2530,6
Corey Brewer,2018,-1.98954402331034,0.69383015424293,-2.68337417755327,-21.63950197805765,-9.56264019533846,-12.076861782719188,2530,6
Kyle Lowry,2018,4.74701279150594,-2.10259774277116,6.849610534277099,267.744521503741,-208.01838046336186,475.76290196710283,5118,65
Marco Belinelli,2018,-0.5595071875209601,1.3542309679626199,-1.91373815548358,7.08673389562511,103.47474897589647,-96.38801508027136,3937,79
Lonzo Ball,2018,-1.21640564111866,-1.8870762733835498,0.6706706322648899,-124.74904567487692,-160.85763432665473,36.10858865177781,3753,47
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,68
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,68
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,68
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,68
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,68
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,68
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,68
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,68
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,13
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,13
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,13
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,13
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,13
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,13
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,13
Dario Saric,2018,0.57628853909343,0.98039634309943,-0.404107804006,-30.45257475842505,34.437165038768654,-64.8897397971937,4678,13
DeAndre' Bembry,2018,-1.38334323362612,0.6785575416755101,-2.06190077530163,-103.35409800865081,-55.057585371092735,-48.296512637558074,908,82
Wayne Ellington,2018,-1.4695376891540801,1.04768946918187,-2.51722715833595,63.553476815450615,12.00046541296348,51.55301140248714,3952,24
Wayne Ellington,2018,-1.4695376891540801,1.04768946918187,-2.51722715833595,63.553476815450615,12.00046541296348,51.55301140248714,3952,24
Wayne Ellington,2018,-1.4695376891540801,1.04768946918187,-2.51722715833595,63.553476815450615,12.00046541296348,51.55301140248714,3952,28
Wayne Ellington,2018,-1.4695376891540801,1.04768946918187,-2.51722715833595,63.553476815450615,12.00046541296348,51.55301140248714,3952,28
Dante Cunningham,2018,-0.63414896537515,1.79092165094018,-2.42507061631533,-62.33707082210731,97.08051547207512,-159.41758629418243,3220,60
Mike Scott,2018,-0.96268818722391,-0.45046653065439,-0.51222165656952,-112.58486438510616,38.10177341057705,-150.68663779568323,2808,27
Mike Scott,2018,-0.96268818722391,-0.45046653065439,-0.51222165656952,-112.58486438510616,38.10177341057705,-150.68663779568323,2808,27
Mike Scott,2018,-0.96268818722391,-0.45046653065439,-0.51222165656952,-112.58486438510616,38.10177341057705,-150.68663779568323,2808,52
Mike Scott,2018,-0.96268818722391,-0.45046653065439,-0.51222165656952,-112.58486438510616,38.10177341057705,-150.68663779568323,2808,52
Milos Teodosic,2018,0.5789202681800599,0.71480446550039,-0.13588419732033008,175.15460080445462,116.02399261888665,59.130608185567965,2364,15
Miles Plumlee,2018,-3.36474445022448,1.26494530883204,-4.62968975905652,-240.36213676128,45.28147552718144,-285.64361228846144,1848,16
Solomon Hill,2018,0.78818250440959,-0.9526527712699099,1.7408352756794998,-125.7359785519819,53.94861859725585,-179.68459714923776,407,44
Shabazz Napier,2019,0.58143149272925,-0.22014839571549003,0.80157988844474,-12.117235057019391,10.68462790210944,-22.801862959128833,2042,20
Shabazz Napier,2019,0.58143149272925,-0.22014839571549003,0.80157988844474,-12.117235057019391,10.68462790210944,-22.801862959128833,2042,20
Shabazz Napier,2019,0.58143149272925,-0.22014839571549003,0.80157988844474,-12.117235057019391,10.68462790210944,-22.801862959128833,2042,36
Shabazz Napier,2019,0.58143149272925,-0.22014839571549003,0.80157988844474,-12.117235057019391,10.68462790210944,-22.801862959128833,2042,36
Abdel Nader,2019,-2.61237590014466,2.1945751140627903,-4.80695101420745,-237.04532839981152,167.54620690931552,-404.59153530912704,1454,52
Draymond Green,2019,0.32448168945565,-3.90318433581348,4.22766602526913,-31.73920803493352,-80.01551571355833,48.27630767862481,4354,43
Malik Monk,2019,-1.40846746966732,3.25799580790077,-4.66646327756809,-112.77459770360423,156.42209449263498,-269.1966921962392,2618,55
Patty Mills,2019,2.3112946292306003,0.43028782377191,1.8810068054586901,153.65731814788026,21.57104514152057,132.0862730063597,3969,66
Ed Davis,2019,-0.8962627716384101,-1.43786606660325,0.5416032949648398,-196.3697982262296,-284.6917097192041,88.3219114929745,2949,27
Frank Kaminsky,2019,0.9183638733782701,1.03577877322059,-0.11741489984232001,16.13170735001662,72.08132236379757,-55.94961501378095,1552,39
DeAndre Jordan,2019,0.22111017142641,-0.5386640278774499,0.7597741993038599,-105.49284165649546,-161.28081472618564,55.78797306969018,4199,56
Jordan Clarkson,2019,-1.22006463387584,2.89023328147054,-4.11029791534638,4.53194447979141,63.642916119484724,-59.11097163969331,4470,29
Jordan Clarkson,2019,-1.22006463387584,2.89023328147054,-4.11029791534638,4.53194447979141,63.642916119484724,-59.11097163969331,4470,29
Jordan Clarkson,2019,-1.22006463387584,2.89023328147054,-4.11029791534638,4.53194447979141,63.642916119484724,-59.11097163969331,4470,42
Jordan Clarkson,2019,-1.22006463387584,2.89023328147054,-4.11029791534638,4.53194447979141,63.642916119484724,-59.11097163969331,4470,42
Isaiah Hartenstein,2019,-0.1795024785986,0.18442121401295,-0.36392369261155,-34.02161779481571,-315.59336357910604,281.57174578429033,462,21
Cristiano Felicio,2019,-3.72373675833512,2.26919732659462,-5.99293408492974,-241.8126416126152,256.9386911978647,-498.75133281047994,1530,21
Andrew Wiggins,2019,0.07774527850690001,1.04160297990948,-0.9638577014025799,-23.43250707399378,115.91117900416059,-139.34368607815438,5277,12
Andrew Wiggins,2019,0.07774527850690001,1.04160297990948,-0.9638577014025799,-23.43250707399378,115.91117900416059,-139.34368607815438,5277,12
Andrew Wiggins,2019,0.07774527850690001,1.04160297990948,-0.9638577014025799,-23.43250707399378,115.91117900416059,-139.34368607815438,5277,12
Andrew Wiggins,2019,0.07774527850690001,1.04160297990948,-0.9638577014025799,-23.43250707399378,115.91117900416059,-139.34368607815438,5277,12
Andrew Wiggins,2019,0.07774527850690001,1.04160297990948,-0.9638577014025799,-23.43250707399378,115.91117900416059,-139.34368607815438,5277,12
Andrew Wiggins,2019,0.07774527850690001,1.04160297990948,-0.9638577014025799,-23.43250707399378,115.91117900416059,-139.34368607815438,5277,12
Andrew Wiggins,2019,0.07774527850690001,1.04160297990948,-0.9638577014025799,-23.43250707399378,115.91117900416059,-139.34368607815438,5277,12
Andrew Wiggins,2019,0.07774527850690001,1.04160297990948,-0.9638577014025799,-23.43250707399378,115.91117900416059,-139.34368607815438,5277,12
Andrew Wiggins,2019,0.07774527850690001,1.04160297990948,-0.9638577014025799,-23.43250707399378,115.91117900416059,-139.34368607815438,5277,42
