player_id,name,season,off_poss,touches,drive_rate,drive_fg_pct,dreb_contest_rate,rim_dfg
202694,Marcus Morris Sr.,2017,5043,3808,0.05724789915966386,0.5078125,0.2517482517482518,0.618421052631579
1626210,Alan Williams,2017,1476,1048,0.008587786259541985,0.0,0.38974358974358975,0.5460526315789473
1626181,Norman Powell,2017,2661,1745,0.20687679083094557,0.48554913294797686,0.18309859154929578,0.7108433734939759
203110,Draymond Green,2017,5149,5812,0.030454232622161046,0.21052631578947367,0.3440643863179074,0.5024875621890548
201580,JaVale McGee,2017,1581,1043,0.02109300095877277,0.46153846153846156,0.4492753623188406,0.5376344086021505
201149,Joakim Noah,2017,2011,2194,0.017775752051048314,0.36363636363636365,0.28870292887029286,0.6179775280898876
101107,Marvin Williams,2017,4521,4666,0.034719245606515216,0.47619047619047616,0.23529411764705882,0.6475770925110133
1627854,Bryn Forbes,2017,553,433,0.046189376443418015,0.2727272727272727,0.14285714285714285,0.6666666666666666
1627767,Cheick Diallo,2017,406,295,0.023728813559322035,0.4,0.24,0.8181818181818182
201945,Gerald Henderson,2017,3402,2186,0.10887465690759378,0.41509433962264153,0.1891891891891892,0.7064220183486238
101187,Alan Anderson,2017,605,307,0.1758957654723127,0.4782608695652174,0.09523809523809523,0.8947368421052632
1627812,Yogi Ferrell,2017,2332,2617,0.14214749713412303,0.45918367346938777,0.15384615384615385,0.7777777777777778
1626150,Andrew Harrison,2017,2813,3223,0.12752094322060192,0.3629032258064516,0.14285714285714285,0.65625
1626172,Kevon Looney,2017,936,715,0.01818181818181818,0.2857142857142857,0.37037037037037035,0.559322033898305
1627835,Paul Zipser,2017,1674,1015,0.09852216748768473,0.39473684210526316,0.17757009345794392,0.6666666666666666
202687,Bismack Biyombo,2017,3464,3052,0.003931847968545216,0.4,0.3195121951219512,0.5875706214689266
202702,Kenneth Faried,2017,2599,1876,0.0255863539445629,0.5,0.3613138686131387,0.6802721088435374
201572,Brook Lopez,2017,4706,3827,0.06480271753331591,0.5,0.4326241134751773,0.5932203389830508
1627861,Mike Tobey,2017,46,23,0.0,,0.0,0.0
201977,Marcus Thornton,2017,1134,759,0.08827404479578392,0.43243243243243246,0.18867924528301888,0.65
1626163,Frank Kaminsky,2017,3893,3792,0.07542194092827004,0.41216216216216217,0.2903225806451613,0.6600790513833992
1627748,Thon Maker,2017,1073,881,0.0170261066969353,0.6,0.3918918918918919,0.5639097744360902
1627863,Danuel House Jr.,2017,1,1,0.0,,0.0,0.0
201575,Brandon Rush,2017,2022,910,0.05714285714285714,0.3125,0.1951219512195122,0.6623376623376623
1627758,Ron Baker,2017,1672,1750,0.104,0.3090909090909091,0.22727272727272727,0.5308641975308642
202337,Luke Babbitt,2017,2066,1783,0.04767246214245653,0.2962962962962963,0.2076923076923077,0.6302521008403361
1717,Dirk Nowitzki,2017,2748,2468,0.003646677471636953,0.75,0.37267080745341613,0.6105769230769231
203894,Shabazz Napier,2017,1004,1111,0.10711071107110712,0.35294117647058826,0.1509433962264151,0.75
1626245,Cristiano Felicio,2017,2040,1397,0.013600572655690766,0.375,0.2994652406417112,0.6359223300970874
2561,David West,2017,1667,1684,0.012470308788598575,0.25,0.49019607843137253,0.5592105263157895
2592,James Jones,2017,755,541,0.012939001848428836,0.2,0.35294117647058826,0.5490196078431373
201160,Jason Smith,2017,2119,1877,0.016515716568993075,0.4375,0.35602094240837695,0.5901639344262295
2207,Joe Johnson,2017,3485,2784,0.09841954022988506,0.45038167938931295,0.21052631578947367,0.6826923076923077
203148,Brian Roberts,2017,808,903,0.09634551495016612,0.3333333333333333,0.11764705882352941,0.782608695652174
203914,Gary Harris,2017,3591,2162,0.14569842738205366,0.45038167938931295,0.176,0.7123287671232876
203552,Seth Curry,2017,3820,3596,0.10456062291434928,0.5706806282722513,0.1456953642384106,0.7244897959183674
201988,Patty Mills,2017,3520,4098,0.05514885309907272,0.45652173913043476,0.05128205128205128,0.7333333333333333
201144,Mike Conley,2017,4392,5772,0.13305613305613306,0.4921135646687697,0.13270142180094788,0.7100591715976331
101106,Andrew Bogut,2017,1103,972,0.00720164609053498,0.0,0.36645962732919257,0.6039603960396039
203939,Dwight Powell,2017,2511,1968,0.03353658536585366,0.5161290322580645,0.27751196172248804,0.6887755102040817
203897,Zach LaVine,2017,3413,2722,0.09588537839823659,0.42857142857142855,0.08391608391608392,0.7530864197530864
1626151,Aaron Harrison,2017,34,27,0.037037037037037035,,0.0,0.6
203493,Reggie Bullock,2017,933,534,0.02247191011235955,0.0,0.22,0.5909090909090909
101161,Amir Johnson,2017,3156,2432,0.018092105263157895,0.5517241379310345,0.4274193548387097,0.5233333333333333
1626170,Jerian Grant,2017,2022,1752,0.12557077625570776,0.4868421052631579,0.14893617021276595,0.6282051282051282
1627770,Kay Felder,2017,775,793,0.18158890290037832,0.36065573770491804,0.21052631578947367,0.6470588235294118
201587,Nicolas Batum,2017,5212,4833,0.07614318228843368,0.4457831325301205,0.22528735632183908,0.6172839506172839
203937,Kyle Anderson,2017,1999,1503,0.1104457751164338,0.43103448275862066,0.24855491329479767,0.5555555555555556
1627849,Daniel Ochefu,2017,150,101,0.0297029702970297,0.5,0.4117647058823529,0.75
1627754,Diamond Stone,2017,50,43,0.0,,0.2,0.6
1627815,Sheldon Mac,2017,568,358,0.07541899441340782,0.75,0.13333333333333333,0.7142857142857143
203926,Doug McDermott,2017,2991,1631,0.06437768240343347,0.5,0.30625,0.6212121212121212
201565,Derrick Rose,2017,4183,5023,0.17599044395779415,0.45916114790286977,0.12777777777777777,0.696969696969697
203527,Ryan Kelly,2017,219,177,0.03389830508474576,0.2,0.4117647058823529,0.6470588235294118
203484,Kentavious Caldwell-Pope,2017,5002,3102,0.07059961315280464,0.38848920863309355,0.1282051282051282,0.7387387387387387
203486,Mason Plumlee,2017,4300,3713,0.03204955561540533,0.40384615384615385,0.3271889400921659,0.5417721518987342
201973,Jonas Jerebko,2017,2438,2279,0.041246160596752963,0.4489795918367347,0.24528301886792453,0.6052631578947368
202688,Brandon Knight,2017,2323,2410,0.15560165975103735,0.391812865497076,0.17582417582417584,0.7464788732394366
1897,Metta World Peace,2017,317,204,0.08333333333333333,0.5,0.13333333333333333,0.75
202684,Tristan Thompson,2017,4623,2990,0.018729096989966554,0.46875,0.29107981220657275,0.5447761194029851
1626144,Emmanuel Mudiay,2017,2853,3166,0.1610865445356917,0.3756906077348066,0.11486486486486487,0.7582417582417582
203999,Nikola Jokic,2017,4143,4879,0.023160483705677394,0.5142857142857142,0.3625254582484725,0.6393805309734514
203112,Quincy Acy,2017,1135,888,0.05067567567567568,0.3684210526315789,0.24468085106382978,0.5740740740740741
201177,Josh McRoberts,2017,716,890,0.07528089887640449,0.25925925925925924,0.35294117647058826,0.6875
2747,JR Smith,2017,2373,1340,0.05223880597014925,0.23809523809523808,0.1958762886597938,0.7058823529411765
202720,Jon Leuer,2017,3819,3393,0.04951370468611848,0.4634146341463415,0.2838283828382838,0.6304347826086957
203516,James Ennis III,2017,2895,1581,0.07463630613535736,0.4090909090909091,0.2393617021276596,0.6371681415929203
203186,Willie Reed,2017,2034,1025,0.011707317073170732,0.42857142857142855,0.3951219512195122,0.5425531914893617
203521,Matthew Dellavedova,2017,3924,4078,0.1441883276115743,0.38095238095238093,0.17886178861788618,0.6638655462184874
203585,Rodney McGruder,2017,3837,2078,0.1082771896053898,0.35294117647058826,0.21739130434782608,0.723404255319149
203210,JaMychal Green,2017,3981,3260,0.02147239263803681,0.39285714285714285,0.2967914438502674,0.5925925925925926
201584,Courtney Lee,2017,4884,3266,0.08083282302510716,0.4380165289256198,0.09313725490196079,0.75
201162,Jared Dudley,2017,2844,2978,0.05104096709200806,0.5172413793103449,0.24867724867724866,0.5493827160493827
1627851,Mindaugas Kuzminskas,2017,2040,1607,0.0777846919726198,0.3333333333333333,0.2375,0.7297297297297297
204038,Langston Galloway,2017,3002,2189,0.03837368661489265,0.28888888888888886,0.11627906976744186,0.6
204067,Jarell Eddie,2017,139,60,0.05,,0.16666666666666666,0.5
101109,Raymond Felton,2017,3383,3364,0.1025564803804994,0.46195652173913043,0.22043010752688172,0.74
2730,Dwight Howard,2017,4407,3929,0.00941715449223721,0.36363636363636365,0.3489827856025039,0.5466101694915254
203482,Kelly Olynyk,2017,3094,3208,0.05517456359102244,0.5970149253731343,0.2326388888888889,0.6386554621848739
201601,Luc Mbah a Moute,2017,3527,1608,0.07649253731343283,0.4827586206896552,0.304,0.6571428571428571
203141,Mirza Teletovic,2017,2218,1799,0.05669816564758199,0.4594594594594595,0.30666666666666664,0.6528925619834711
201935,James Harden,2017,6147,7782,0.17848882035466462,0.5084388185654009,0.20572450805008943,0.7206896551724138
201145,Jeff Green,2017,3030,2250,0.08355555555555555,0.40384615384615385,0.27011494252873564,0.6883116883116883
2738,Andre Iguodala,2017,4133,3129,0.033237456056248005,0.5416666666666666,0.252,0.6643835616438356
203107,Tomas Satoransky,2017,1398,1176,0.12159863945578231,0.4642857142857143,0.15517241379310345,0.547945205479452
1627868,Patricio Garino,2017,87,41,0.17073170731707318,,0.0,1.0
1627756,Denzel Valentine,2017,1944,1151,0.07993049522154648,0.3225806451612903,0.2318840579710145,0.6
203084,Harrison Barnes,2017,5299,4083,0.11364192995346559,0.49818181818181817,0.2962962962962963,0.7474747474747475
201143,Al Horford,2017,4393,4553,0.0397540083461454,0.5487804878048781,0.3423913043478261,0.5825825825825826
204456,T.J. McConnell,2017,4414,6479,0.13875598086124402,0.48398576512455516,0.10697674418604651,0.7168141592920354
1626254,Maurice Ndour,2017,656,492,0.022357723577235773,0.3333333333333333,0.25,0.5813953488372093
2617,Udonis Haslem,2017,258,148,0.0,,0.34615384615384615,0.75
2548,Dwyane Wade,2017,3568,3282,0.16788543570993297,0.4375,0.1951219512195122,0.7448979591836735
1713,Vince Carter,2017,3441,2518,0.06671961874503574,0.4861111111111111,0.23958333333333334,0.6226415094339622
202709,Cory Joseph,2017,3885,4177,0.14867129518793393,0.44357976653696496,0.25,0.6737588652482269
203915,Spencer Dinwiddie,2017,2686,2527,0.1408785120696478,0.4778761061946903,0.1417910447761194,0.6285714285714286
1626154,RJ Hunter,2017,19,9,0.0,,0.0,0.0
1627736,Malik Beasley,2017,350,210,0.11428571428571428,0.5,0.25,0.7777777777777778
201976,Patrick Beverley,2017,4246,3330,0.15705705705705705,0.44171779141104295,0.19063545150501673,0.7157894736842105
201585,Kosta Koufos,2017,2749,2062,0.011154219204655674,0.5,0.3049645390070922,0.5652173913043478
2757,Beno Udrih,2017,1087,1422,0.12728551336146274,0.5079365079365079,0.13725490196078433,0.7333333333333333
201202,Joel Anthony,2017,247,123,0.008130081300813009,,0.43478260869565216,0.6190476190476191
202332,Cole Aldrich,2017,1041,722,0.006925207756232687,1.0,0.41346153846153844,0.6902654867256637
201569,Eric Gordon,2017,4832,2926,0.15618591934381407,0.40476190476190477,0.18604651162790697,0.6666666666666666
202357,Nemanja Bjelica,2017,2325,2218,0.07484220018034266,0.4444444444444444,0.3548387096774194,0.58125
101181,Jose Calderon,2017,1079,1307,0.051262433052792655,0.5625,0.1896551724137931,0.8717948717948718
202620,Arinze Onuaku,2017,54,51,0.0,,0.75,0.8
203898,Tyler Ennis,2017,1204,1316,0.15881458966565348,0.4787234042553192,0.21621621621621623,0.6944444444444444
202696,Nikola Vucevic,2017,4400,4872,0.035303776683087026,0.43157894736842106,0.3810316139767055,0.6178861788617886
202323,Evan Turner,2017,3329,2857,0.11970598529926496,0.43558282208588955,0.20192307692307693,0.6095238095238096
1626178,Rondae Hollis-Jefferson,2017,3685,3587,0.09255645386116532,0.39849624060150374,0.28,0.6425339366515838
202730,Lavoy Allen,2017,1706,1399,0.006433166547533953,0.25,0.2807017543859649,0.5568181818181818
203459,Allen Crabbe,2017,4568,2461,0.07314099959366112,0.4342105263157895,0.25728155339805825,0.7291666666666666
1627780,Gary Payton II,2017,195,196,0.11224489795918367,0.6666666666666666,0.08333333333333333,0.4444444444444444
101139,CJ Miles,2017,3483,2016,0.05952380952380952,0.4444444444444444,0.21717171717171718,0.7051282051282052
2756,Sasha Vujacic,2017,815,755,0.04900662251655629,0.25,0.1702127659574468,0.7073170731707317
201962,Toney Douglas,2017,776,918,0.10675381263616558,0.3333333333333333,0.125,0.6666666666666666
2585,Zaza Pachulia,2017,2638,2120,0.01650943396226415,0.5,0.3763837638376384,0.66796875
1627745,Damian Jones,2017,171,110,0.02727272727272727,1.0,0.2857142857142857,0.4166666666666667
202685,Jonas Valanciunas,2017,3991,3585,0.013668061366806136,0.6071428571428571,0.4157088122605364,0.5903954802259888
1627884,Derrick Jones Jr.,2017,1136,511,0.043052837573385516,0.36363636363636365,0.3,0.74
202397,Ish Smith,2017,3856,4891,0.15906767532202004,0.4349442379182156,0.13953488372093023,0.6541353383458647
204025,Tim Frazier,2017,3090,3719,0.12503361118580264,0.36923076923076925,0.15384615384615385,0.6947368421052632
2749,Jameer Nelson,2017,4119,4316,0.13739573679332714,0.46875,0.1411042944785276,0.7710843373493976
1626196,Josh Richardson,2017,3174,2693,0.11548458967694021,0.4,0.20454545454545456,0.512396694214876
203526,Raul Neto,2017,669,629,0.1494435612082671,0.5161290322580645,0.07407407407407407,0.5833333333333334
201563,Michael Beasley,2017,1847,1564,0.11061381074168798,0.5490196078431373,0.3881578947368421,0.6129032258064516
203932,Aaron Gordon,2017,4598,3097,0.08911850177591217,0.39552238805970147,0.24825174825174826,0.6102564102564103
203950,Jarnell Stokes,2017,14,7,0.0,,0.0,0.0
202331,Paul George,2017,5308,4572,0.12095363079615049,0.4953271028037383,0.2116279069767442,0.6683417085427136
202722,Davis Bertans,2017,1623,1251,0.07354116706634692,0.45,0.36,0.5950413223140496
1627787,Kyle Wiltjer,2017,102,86,0.023255813953488372,,0.3333333333333333,0.5
1626144,Emmanuel Mudiay,2018,2555,2919,0.17266187050359713,0.4010152284263959,0.16129032258064516,0.6813186813186813
1627936,Alex Caruso,2018,1159,1093,0.08691674290942361,0.42105263157894735,0.12,0.7142857142857143
1627746,Skal Labissiere,2018,2454,2031,0.034958148695224026,0.4897959183673469,0.31351351351351353,0.6372549019607843
203109,Jae Crowder,2018,4233,3082,0.050616482803374434,0.532258064516129,0.19534883720930232,0.6810810810810811
201567,Kevin Love,2018,3337,3078,0.02599090318388564,0.34210526315789475,0.3234624145785877,0.6573426573426573
1627780,Gary Payton II,2018,447,343,0.08454810495626822,0.4117647058823529,0.1935483870967742,0.6153846153846154
2749,Jameer Nelson,2018,2046,2484,0.107085346215781,0.48333333333333334,0.12087912087912088,0.7037037037037037
1627775,Patrick McCaw,2018,1956,1495,0.07625418060200669,0.36,0.18181818181818182,0.7101449275362319
203585,Rodney McGruder,2018,589,349,0.07449856733524356,0.42857142857142855,0.047619047619047616,0.6470588235294118
203992,Bogdan Bogdanovic,2018,4295,3803,0.13726005784906653,0.47596153846153844,0.193717277486911,0.6967741935483871
200746,LaMarcus Aldridge,2018,4860,4576,0.022945804195804196,0.5416666666666666,0.3247422680412371,0.5473684210526316
203939,Dwight Powell,2018,3300,2654,0.02562170308967596,0.4594594594594595,0.2694805194805195,0.656441717791411
203084,Harrison Barnes,2018,5226,4560,0.12324561403508771,0.4794952681388013,0.19023136246786632,0.7005347593582888
203961,Eric Moreland,2018,1549,1076,0.013940520446096654,0.3,0.3010204081632653,0.5882352941176471
203998,Bruno Caboclo,2018,207,162,0.012345679012345678,0.0,0.3333333333333333,0.6666666666666666
203584,Troy Daniels,2018,3335,1929,0.041472265422498704,0.40540540540540543,0.21052631578947367,0.7345132743362832
202720,Jon Leuer,2018,288,229,0.056768558951965066,0.25,0.32,0.6296296296296297
1628387,Ike Anigbogu,2018,64,60,0.0,,0.25,0.7142857142857143
203526,Raul Neto,2018,1006,1133,0.19858781994704325,0.47058823529411764,0.047619047619047616,0.6571428571428571
1626162,Kelly Oubre Jr.,2018,4524,2782,0.1196980589503954,0.3707865168539326,0.26,0.7351351351351352
200757,Thabo Sefolosha,2018,1590,1300,0.0876923076923077,0.45652173913043476,0.2803030303030303,0.6933333333333334
2730,Dwight Howard,2018,5030,3896,0.03465092402464066,0.4470588235294118,0.3147410358565737,0.6080246913580247
203489,Nate Wolters,2018,36,37,0.1891891891891892,0.2,,0.0
1628935,Aaron Jackson,2018,65,62,0.16129032258064516,0.5,0.0,1.0
1627788,Furkan Korkmaz,2018,174,92,0.09782608695652174,0.0,0.0,1.0
2734,Devin Harris,2018,2690,2396,0.14816360601001669,0.4112903225806452,0.22413793103448276,0.7352941176470589
1628372,Dennis Smith Jr.,2018,4097,5425,0.16110599078341015,0.40331491712707185,0.16113744075829384,0.7386363636363636
204067,Jarell Eddie,2018,19,8,0.0,,1.0,0.0
204001,Kristaps Porzingis,2018,3102,2930,0.041296928327645054,0.38461538461538464,0.296875,0.49193548387096775
2561,David West,2018,1961,1934,0.020682523267838676,0.4583333333333333,0.39080459770114945,0.5865921787709497
1626163,Frank Kaminsky,2018,3693,3740,0.09331550802139038,0.441025641025641,0.18181818181818182,0.6414141414141414
1627816,Alex Poythress,2018,205,128,0.0390625,0.25,0.2,0.7272727272727273
202335,Patrick Patterson,2018,2377,1658,0.04523522316043426,0.22857142857142856,0.3161290322580645,0.676056338028169
1626259,Malcolm Miller,2018,254,147,0.061224489795918366,0.5,0.18181818181818182,0.8181818181818182
202695,Kawhi Leonard,2018,418,372,0.22311827956989247,0.5675675675675675,0.25,0.5
1627854,Bryn Forbes,2018,3017,1721,0.1284137129575828,0.44,0.14285714285714285,0.8461538461538461
1626188,Quinn Cook,2018,1489,1641,0.08957952468007313,0.47058823529411764,0.125,0.868421052631579
203590,Trey McKinney-Jones,2018,4,1,0.0,,,0.0
202703,Nikola Mirotic,2018,3121,3093,0.02295505981247979,0.4878048780487805,0.23546511627906977,0.647887323943662
201565,Derrick Rose,2018,877,726,0.17355371900826447,0.4307692307692308,0.2727272727272727,0.7105263157894737
201599,DeAndre Jordan,2018,4896,4259,0.0023479690068091102,0.6666666666666666,0.24791418355184744,0.639344262295082
101107,Marvin Williams,2018,4100,3517,0.028433323855558714,0.4626865671641791,0.1945392491467577,0.6901408450704225
1627852,Nicolas Brussino,2018,20,8,0.0,,0.0,0.0
202685,Jonas Valanciunas,2018,3496,3656,0.023522975929978117,0.5961538461538461,0.3403805496828753,0.5663265306122449
1627785,Isaiah Whitehead,2018,342,303,0.2739273927392739,0.46153846153846156,0.2777777777777778,0.4166666666666667
201943,Brandon Jennings,2018,420,514,0.11284046692607004,0.45454545454545453,0.038461538461538464,0.8823529411764706
203501,Tim Hardaway Jr.,2018,3826,3072,0.0966796875,0.4277456647398844,0.11170212765957446,0.6928571428571428
203518,Alex Abrines,2018,2188,1093,0.06312900274473925,0.4166666666666667,0.2261904761904762,0.6756756756756757
203914,Gary Harris,2018,4631,2830,0.17773851590106007,0.5321888412017167,0.14074074074074075,0.7865168539325843
201572,Brook Lopez,2018,3627,2756,0.050072568940493466,0.6024096385542169,0.46261682242990654,0.575
202779,Dwight Buycks,2018,837,1019,0.16388616290480865,0.3333333333333333,0.10344827586206896,0.5925925925925926
203687,Reggie Hearn,2018,13,3,0.0,,,0.0
1628424,Kobi Simmons,2018,1273,1300,0.09,0.45614035087719296,0.05555555555555555,0.9090909090909091
1627744,Brice Johnson,2018,208,178,0.02247191011235955,0.6666666666666666,0.47368421052631576,0.5882352941176471
1627758,Ron Baker,2018,738,537,0.06517690875232775,0.125,0.16666666666666666,0.5
203994,Jusuf Nurkić,2018,4206,4512,0.01152482269503546,0.4444444444444444,0.3624031007751938,0.5466377440347071
203107,Tomas Satoransky,2018,3284,3511,0.10168043292509257,0.4956521739130435,0.17834394904458598,0.6742424242424242
1628504,Xavier Rathan-Mayes,2018,243,274,0.12773722627737227,0.4166666666666667,0.0,0.8888888888888888
201584,Courtney Lee,2018,4564,2886,0.10464310464310464,0.46710526315789475,0.13756613756613756,0.8017241379310345
204065,David Stockton,2018,21,21,0.23809523809523808,,,1.0
1628449,Chris Boucher,2018,3,4,0.0,,0.0,0.0
1627767,Cheick Diallo,2018,1202,898,0.011135857461024499,0.5,0.2893081761006289,0.6641221374045801
202397,Ish Smith,2018,4098,5153,0.17659615757810984,0.47058823529411764,0.17010309278350516,0.6879432624113475
203999,Nikola Jokic,2018,4872,6465,0.031245166279969063,0.5609756097560976,0.3305785123966942,0.6785714285714286
1628436,Luke Kornet,2018,667,653,0.033690658499234305,0.14285714285714285,0.39622641509433965,0.6065573770491803
1628381,John Collins,2018,3574,3445,0.015965166908563134,0.5,0.3415977961432507,0.5873493975903614
203104,Marquis Teague,2018,148,163,0.1165644171779141,0.4,0.0,0.75
1626151,Aaron Harrison,2018,467,263,0.08365019011406843,0.36363636363636365,0.1,0.9090909090909091
201144,Mike Conley,2018,720,828,0.1859903381642512,0.5074626865671642,0.037037037037037035,0.6666666666666666
1628370,Malik Monk,2018,1772,1483,0.11867835468644639,0.40540540540540543,0.13793103448275862,0.7936507936507936
202357,Nemanja Bjelica,2018,2768,2154,0.07242339832869081,0.4457831325301205,0.30454545454545456,0.6376811594202898
201609,Goran Dragic,2018,4690,5857,0.18507768482158102,0.4630071599045346,0.1346938775510204,0.6751592356687898
203110,Draymond Green,2018,4753,5476,0.028670562454346238,0.390625,0.28728070175438597,0.5751633986928104
1627835,Paul Zipser,2018,1610,1554,0.08236808236808237,0.391304347826087,0.23931623931623933,0.6947368421052632
201156,Nick Young,2018,2868,1561,0.044202434336963484,0.4166666666666667,0.2,0.7837837837837838
1628500,Ben Moore,2018,20,8,0.0,,0.0,0.0
1626210,Alan Williams,2018,141,117,0.017094017094017096,1.0,0.2631578947368421,0.75
203079,Dion Waiters,2018,1765,1634,0.2613219094247246,0.46875,0.08823529411764706,0.7283950617283951
1628396,Tony Bradley,2018,62,39,0.0,,0.5714285714285714,0.3333333333333333
2863,Damien Wilkins,2018,301,193,0.08290155440414508,0.45454545454545453,0.09090909090909091,0.75
202355,Hassan Whiteside,2018,2730,1820,0.025274725274725275,0.45161290322580644,0.37020316027088035,0.5625
201281,Andre Ingram,2018,141,68,0.07352941176470588,0.3333333333333333,0.0,1.0
1627733,Dragan Bender,2018,4290,3688,0.03931670281995662,0.4126984126984127,0.2398753894080997,0.5833333333333334
203960,JaKarr Sampson,2018,666,433,0.053117782909930716,0.45454545454545453,0.12280701754385964,0.4166666666666667
1627819,Isaiah Taylor,2018,2388,2645,0.19848771266540643,0.4423963133640553,0.1780821917808219,0.7142857142857143
200765,Rajon Rondo,2018,3600,4505,0.11453940066592674,0.546448087431694,0.10822510822510822,0.74
101181,Jose Calderon,2018,1825,1790,0.06871508379888268,0.6666666666666666,0.08571428571428572,0.691358024691358
1717,Dirk Nowitzki,2018,3794,3276,0.001221001221001221,1.0,0.3469879518072289,0.6486486486486487
101109,Raymond Felton,2018,2569,2835,0.12486772486772486,0.453416149068323,0.18110236220472442,0.7204301075268817
203090,Maurice Harkless,2018,2530,1449,0.05866114561766736,0.35294117647058826,0.2905982905982906,0.5862068965517241
202339,Eric Bledsoe,2018,4680,5313,0.16977225672877846,0.5157894736842106,0.18695652173913044,0.6590909090909091
1626153,Delon Wright,2018,2848,2929,0.16592693752133833,0.4602272727272727,0.11920529801324503,0.6782608695652174
203512,Lucas Nogueira,2018,848,572,0.006993006993006993,1.0,0.2898550724637681,0.5225225225225225
1628384,OG Anunoby,2018,3000,1329,0.10609480812641084,0.44680851063829785,0.23357664233576642,0.6788990825688074
1628411,Wes Iwundu,2018,2015,1134,0.0890652557319224,0.46296296296296297,0.26,0.6483516483516484
202918,Xavier Silas,2018,15,9,0.0,,0.0,0.0
202687,Bismack Biyombo,2018,2964,2481,0.004433696090286175,0.2857142857142857,0.32608695652173914,0.5700636942675159
1628403,Caleb Swanigan,2018,372,250,0.016,0.5,0.2564102564102564,0.6
201585,Kosta Koufos,2018,2692,2478,0.021791767554479417,0.4358974358974359,0.325,0.6150234741784038
101106,Andrew Bogut,2018,444,362,0.0055248618784530384,,0.3269230769230769,0.5862068965517241
204456,T.J. McConnell,2018,3471,3993,0.13724017029802155,0.48292682926829267,0.11538461538461539,0.6428571428571429
1627866,Jameel Warney,2018,49,37,0.0,,0.2,1.0
203903,Jordan Clarkson,2018,3877,3354,0.18634466308884914,0.4897959183673469,0.15,0.7483870967741936
2570,Kendrick Perkins,2018,28,23,0.0,,0.0,1.0
2207,Joe Johnson,2018,2402,1866,0.08360128617363344,0.43478260869565216,0.16666666666666666,0.7156862745098039
203482,Kelly Olynyk,2018,3450,3773,0.07235621521335807,0.594059405940594,0.336283185840708,0.652014652014652
1628367,Josh Jackson,2018,4083,2890,0.1740484429065744,0.36585365853658536,0.1867704280155642,0.601063829787234
202682,Derrick Williams,2018,21,13,0.07692307692307693,0.0,0.0,0.0
2731,Emeka Okafor,2018,758,386,0.0051813471502590676,1.0,0.3472222222222222,0.5
1627770,Kay Felder,2018,285,332,0.1746987951807229,0.3333333333333333,0.13333333333333333,0.7142857142857143
203484,Kentavious Caldwell-Pope,2018,5098,3153,0.061211544560735805,0.4166666666666667,0.16666666666666666,0.7134146341463414
201580,JaVale McGee,2018,1282,882,0.015873015873015872,0.5555555555555556,0.4444444444444444,0.5857142857142857
203486,Mason Plumlee,2018,2882,2313,0.029831387808041506,0.4375,0.30038022813688214,0.5657370517928287
1626154,RJ Hunter,2018,90,64,0.078125,0.3333333333333333,0.4,1.0
1627786,Troy Williams,2018,638,404,0.04950495049504951,0.5454545454545454,0.2,0.46153846153846156
204022,Jack Cooley,2018,162,128,0.0,,0.25,0.6153846153846154
201177,Josh McRoberts,2018,13,7,0.0,,,0.0
202697,Iman Shumpert,2018,565,399,0.05012531328320802,0.25,0.17142857142857143,0.76
203915,Spencer Dinwiddie,2018,4537,5516,0.16986947063089194,0.45098039215686275,0.1320754716981132,0.6355140186915887
1626178,Rondae Hollis-Jefferson,2018,3799,3950,0.08784810126582278,0.4233128834355828,0.3072463768115942,0.6371681415929203
202498,Lance Thomas,2018,2635,1602,0.04244694132334582,0.32432432432432434,0.20155038759689922,0.65
1627982,Josh Gray,2018,184,218,0.16972477064220184,0.35,0.25,0.8333333333333334
202713,Kyle Singler,2018,73,53,0.20754716981132076,0.16666666666666666,0.0,1.0
204025,Tim Frazier,2018,1652,1928,0.08195020746887967,0.5121951219512195,0.11458333333333333,0.711864406779661
203500,Steven Adams,2018,4970,2998,0.000333555703802535,0.0,0.36824324324324326,0.5865102639296188
1627756,Denzel Valentine,2018,4254,3079,0.12244235141279636,0.46258503401360546,0.1826086956521739,0.7288135593220338
1627812,Yogi Ferrell,2018,4501,3748,0.11019210245464248,0.4397590361445783,0.17647058823529413,0.7753623188405797
201166,Aaron Brooks,2018,382,404,0.13861386138613863,0.4,0.18181818181818182,0.6923076923076923
203924,Jerami Grant,2018,3223,2470,0.06356275303643724,0.5348837209302325,0.3203463203463203,0.5627906976744186
202722,Davis Bertans,2018,2174,1864,0.05150214592274678,0.5833333333333334,0.3111111111111111,0.554140127388535
202326,DeMarcus Cousins,2018,3564,4292,0.10414725069897483,0.5240641711229946,0.3313840155945419,0.6018518518518519
202334,Ed Davis,2018,2852,2379,0.011769651113913409,0.42105263157894735,0.3152454780361757,0.5692883895131086
203937,Kyle Anderson,2018,3876,2999,0.12937645881960655,0.503448275862069,0.2057877813504823,0.6844919786096256
1628408,PJ Dozier,2018,6,5,0.2,1.0,0.0,0.6666666666666666
1891,Jason Terry,2018,1631,952,0.046218487394957986,0.4166666666666667,0.13953488372093023,0.7708333333333334
101123,Gerald Green,2018,1886,1193,0.08633696563285834,0.4897959183673469,0.11864406779661017,0.6989247311827957
1626172,Kevon Looney,2018,1854,1395,0.03369175627240143,0.5925925925925926,0.4230769230769231,0.5683453237410072
